f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.125874,-0.490274,-0.342631,0.18854,0.210786,0.0852592,0.04863,0.893194,0.240551,-0.562528,1.25293,0.599739,0.4012,0.00942208,0.245902,-0.833972,0.174261,-0.38236,-0.367634,-0.546664,1.52458,0.325243,0.0158113,0.200412,0.300009,-0.381204,-0.730935,-0.608602,-0.117072,0.902944,-0.114399,-0.136181,0.503058,0.795006,1
-0.519082,-0.669645,0.263139,1.07998,0.0395173,-0.444477,-0.151067,-0.0909579,-0.251255,0.480561,-0.206375,0.398845,-0.273599,0.356359,-0.081274,0.507488,0.348242,-1.09981,0.163288,-0.233929,0.738028,-0.695083,-0.0297167,-0.520384,0.581477,0.319919,0.28369,0.238408,0.250472,0.447056,1.23215,-0.502769,0.44737,0.849823,1
0.481856,0.595088,0.0481062,0.192053,0.519896,-0.356572,-0.571298,-0.581835,-0.407101,0.469688,0.606252,0.0522873,-0.953298,-1.35863,-0.62984,-0.474482,0.333547,-0.155909,1.34178,0.304803,-0.209679,-0.485389,-0.084751,0.911083,0.506904,-0.323366,0.616219,-0.366593,-0.239457,0.0847263,0.508426,-0.584259,0.487466,0.786752,1
-0.262628,-0.1399,-1.32661,-0.935455,0.288172,-0.308771,0.239323,0.173398,0.446136,-0.333207,-0.0962784,-0.5033,0.354546,0.720706,0.310579,0.204906,-0.839144,-0.156118,0.184505,-0.157067,-0.57932,0.561785,0.0139127,-0.122283,-0.489802,-0.269298,-0.691284,0.732401,0.0196573,0.31502,-0.0990896,0.838145,0.424727,0.803421,1
-0.135987,0.678991,-0.422189,-0.382816,-0.357365,-0.0123431,0.326225,-0.250687,0.440531,0.571083,-0.251788,0.308104,-0.0846953,0.128996,-0.455543,-0.210524,-0.254318,0.342279,0.345787,0.0283966,-0.0807781,0.564262,0.440495,-0.136269,0.215238,-0.33469,0.499788,0.0380143,-0.255038,0.00592588,0.236517,0.132812,0.457342,0.857887,1
-0.236582,0.712732,0.0903194,-0.342957,0.646469,-0.505269,-0.266324,0.626873,-0.0719947,-0.147897,0.448052,-0.0142147,0.355719,0.00162731,0.23105,0.334691,0.137944,0.0663243,-0.227916,0.16029,0.129414,-0.0802342,-0.60191,0.0538483,0.425471,0.170781,-0.060881,0.258036,0.103395,0.00560883,0.0260011,0.453947,0.547835,0.937077,1
-0.356486,-0.460447,0.0239913,-0.397884,0.0201866,-0.923296,-0.48076,-0.0405595,-0.0719131,-0.0975594,0.339833,0.126784,0.287591,-0.0765207,-0.346712,-0.0183402,-0.327725,0.488411,0.500993,-0.0404096,-0.0507154,0.00123416,-0.450611,-0.715234,0.715382,0.0260736,-0.193958,0.413415,-0.0777284,0.894017,-0.120922,-0.676648,0.426526,0.947525,1
-0.719955,-0.358341,0.24302,0.0040275,0.0995658,0.0933308,0.00337605,-0.137284,0.311668,-0.216939,0.0411193,0.161,-0.239158,0.150697,0.525064,0.181884,0.294843,-0.293294,1.52992,0.631829,-0.703325,-0.838375,0.485807,0.508966,0.456582,0.315339,-0.892163,-0.002696,0.240969,0.0382465,-0.582555,0.126994,0.54491,0.84028,1
-0.285977,-0.300278,0.320221,-0.65261,0.151785,0.197846,-0.386756,-0.562159,0.343037,-0.284897,0.593427,0.531177,0.116792,-0.416385,0.0820513,0.691265,-0.51758,0.0210205,0.753295,0.272421,0.666899,-0.151045,0.300891,0.583981,0.256959,0.524326,0.14498,-0.271613,0.282654,0.428486,-0.565214,-0.889928,0.476063,0.77769,1
0.098122,0.490172,-0.0655679,0.0667342,-0.0837465,-0.355264,0.0206247,-0.714059,0.0815764,-0.435023,-0.336319,-0.147502,-0.231985,-0.0585969,0.193735,-0.956628,0.418433,0.683878,-0.0101754,0.980297,-0.369625,0.126422,0.552038,0.0336499,-0.068771,0.509398,0.566343,0.427321,-0.280539,-2.31513e-05,-0.0683834,0.712728,0.510056,0.886175,1
