f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
0.083498,-0.710905,0.326259,-0.147154,0.952918,0.0261909,-0.0485054,0.354945,-0.115029,-0.938463,0.677472,-0.487343,-0.161923,0.524325,0.0223227,0.174296,-0.944309,-0.738855,-0.240315,-0.0213694,0.298248,-0.332779,-0.22357,-0.200012,0.121762,0.463337,0.0337297,-0.26942,-1.19383,0.534923,0.456571,1.1572,0.454045,0.906411,1
-0.363384,-0.363757,-0.325748,0.316158,-0.534371,1.06958,0.00431931,-0.701535,-0.143225,-0.186752,0.594467,0.691427,0.624765,0.164574,0.486944,0.668086,-0.215759,-0.0788663,-0.401186,0.467636,-0.0854438,0.372156,-0.399795,-0.388689,-0.380898,0.547011,0.0288622,-0.135827,-0.141976,-0.803437,0.595356,-0.448523,0.430215,0.799092,1
0.986913,0.0802975,0.333524,-0.147429,0.0124554,-0.471227,-0.0962995,-0.942703,-0.854165,0.252582,0.188952,0.129499,0.563408,-0.103732,-0.674741,-0.0251293,0.864496,0.406618,-0.331361,-0.965509,-0.279752,-1.11938,0.103591,0.585433,-0.231365,0.236968,0.214749,0.553628,0.237261,0.563631,1.02867,-0.139987,0.487297,0.805766,1
-0.334947,-0.640514,0.403809,-0.217577,-0.33158,0.470031,-0.131731,-0.337301,-0.0364288,-0.695885,-0.107877,-0.144783,0.523209,-0.255979,1.03001,-0.0100538,0.0891196,-0.0441213,-0.519611,0.252788,-0.523814,-0.269023,-0.464168,0.541675,-0.466034,0.161202,0.322972,-0.220596,-0.145037,-0.068724,-0.243912,-0.386393,0.516097,0.813788,1
-1.01355,-0.403365,0.279483,-1.05515,-0.515492,-0.262691,0.211964,0.00381998,0.37425,0.0883251,-0.453832,-0.121967,0.363764,0.434469,-0.519546,0.0737061,-0.0417003,-0.547201,0.870662,-0.675107,1.10487,0.207348,0.94672,-0.503314,-0.285446,-0.684476,0.771833,-0.0211363,-0.480338,0.0947908,0.877878,-0.274241,0.473732,0.914145,1
0.220966,-0.438748,-0.141198,-0.532176,0.00287623,-0.130556,-0.353891,-0.328924,-0.0747608,0.563704,0.907298,-0.107593,0.46051,0.0167137,0.177284,0.0964332,-0.277187,0.432196,0.0937291,-0.724455,0.414721,-0.695732,0.129828,0.0417616,0.248633,-0.328513,0.14166,0.334396,1.22148,-0.819638,0.450317,0.27119,0.515728,0.879082,1
-0.0743094,0.435908,-0.411291,-0.460728,-0.247584,-0.554249,0.0885467,0.819761,-0.194151,-0.23957,0.267045,0.368198,-0.431732,0.132205,-0.50695,0.23115,0.0525216,0.613367,0.412701,-0.502682,0.100731,-0.246222,0.397747,-0.48431,-1.31401,-0.803272,-0.418363,-0.781823,-0.663659,0.416839,-0.0499722,-0.675866,0.42713,0.906254,1
-0.0052416,0.15147,-0.222843,0.77598,0.744137,-0.647918,-0.00402297,-0.674741,0.0644106,-0.533744,-0.600321,-0.127197,-0.246701,0.0116886,-1.12524,-0.674648,0.307862,-0.432238,0.497463,-0.783481,0.237343,0.0913524,0.206654,0.784662,-0.745962,-0.207782,-0.0450498,0.274889,0.22102,0.354958,-0.149702,0.176884,0.488237,0.769134,1
-0.751018,0.239627,-0.147382,0.420129,-0.0923667,-0.721164,-1.02704,-0.188837,-0.531144,0.740566,-1.25676,-0.35282,-0.0949776,-0.295082,-0.449334,-0.817528,-0.3542,0.40082,-0.28006,0.995279,0.648421,0.172786,0.58317,0.361944,-0.0412308,0.573933,0.690826,0.38202,0.0284976,0.203783,-0.700044,0.426473,0.552555,0.775244,1
-0.184246,-0.686419,-0.577065,-0.357201,0.356619,-0.122808,-0.08876,0.611212,-0.132341,0.034161,-0.64119,-0.0535087,0.0658274,0.0699554,0.353215,-0.636928,-0.701907,0.553938,-0.17928,-0.688625,-0.293665,0.236796,-0.187284,-0.400607,-0.0328765,0.191176,0.000764584,0.224493,-0.317085,0.564597,0.02355,0.156005,0.420267,0.817985,1
