f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.335605,-0.301904,-0.432645,-0.178192,0.61809,-0.197152,-0.123526,0.367822,0.180975,0.386274,0.37118,-0.295616,-0.333893,0.0889876,0.426164,0.115256,-0.762768,-0.320336,0.600326,0.982412,-0.135526,0.975965,0.531507,-0.189126,0.47176,0.156501,-0.607675,0.650807,-0.207452,0.535336,0.358407,0.0520497,0.434242,0.862096,1
-0.0570588,-0.329767,-1.0044,0.389666,0.797016,0.555624,-0.143412,0.490181,0.9075,-0.638363,-0.328921,-0.02494,-0.0649251,-0.392552,0.356183,0.549534,-0.641341,-0.291747,0.672953,0.897273,0.431621,0.396237,0.499168,-0.356106,0.287366,-0.240465,-0.739645,0.396516,-0.325545,-0.0589287,-0.136784,-0.304145,0.567404,0.85506,1
0.675319,-0.225509,-0.0439924,-0.159891,-0.12779,0.0777217,-0.313355,-0.950309,-0.759783,-0.810461,1.08248,-0.473629,0.599819,-0.342804,0.0516414,-0.206857,-0.652353,-0.143409,-0.164721,-0.272185,-0.675933,-0.241655,0.624311,-0.217676,0.122602,0.341841,0.541741,-0.325875,0.221423,-1.30991,0.046843,0.101839,0.564437,0.8825,1
0.202191,-0.485402,-0.246262,1.01994,-0.284997,-0.677628,0.938453,-0.108284,0.401185,-0.165939,-0.0404225,0.315619,-0.735119,-0.947251,-0.442296,-0.402696,0.232209,-0.77712,0.119946,-0.0850127,-0.477239,1.21152,-0.758403,0.0651597,0.707668,-0.372629,0.0180579,-0.620568,0.171107,-1.17214,-0.369361,0.0937749,0.520191,0.875807,1
1.12415,-0.469139,0.0369898,-0.565296,0.385742,0.294147,-0.189831,0.136134,-0.254641,-0.17759,-0.236817,0.105756,0.165531,0.533949,-0.42969,-0.128507,0.0672538,0.328041,-0.1982,0.299806,0.866227,-0.214896,0.516941,-0.339367,-0.34643,-0.224176,-0.922173,0.550464,0.00924725,-0.0144465,-0.0496672,-0.470238,0.437106,0.889924,1
-0.166904,0.505023,0.612436,-0.0699433,0.0864235,0.0195746,0.636385,0.211911,-0.0937095,0.567808,-0.845309,-0.699155,-0.836323,-0.390785,0.327178,-0.464589,-0.107041,0.15388,0.183491,1.00981,0.492367,-0.126733,-0.105948,0.197964,0.27463,0.690626,-0.0833553,0.690476,0.204321,0.106129,-0.233434,-0.633717,0.512066,0.763553,1
0.181108,-0.142648,0.847986,0.305472,0.123451,-0.626685,-0.54144,-0.788528,-0.714262,-0.0677736,-0.163121,0.167118,-0.331466,-0.199075,0.261147,-0.38109,-0.782691,0.716851,0.745806,-0.338114,0.186689,0.0602206,0.154932,0.371621,0.35494,-0.680828,0.150227,1.14713,0.0424885,-0.519392,-0.0345301,0.176691,0.498491,0.845157,1
0.366109,-0.885639,0.266395,-0.134115,-0.035231,0.621604,-0.0850772,-0.443658,0.410943,-0.0655221,0.360368,-0.505645,0.246193,0.626247,0.00784192,-0.43449,-0.402606,0.171896,1.14994,-0.125915,0.674138,-0.566014,-0.17144,-0.115552,-0.185695,0.311769,-0.174666,0.087902,-0.242942,0.508793,0.481601,0.38631,0.51106,0.919962,1
-0.218678,0.247293,0.328802,-0.254855,-0.318251,0.33137,-0.292139,0.380058,-0.438392,-1.14405,0.220797,0.186721,-0.0527088,0.325444,-0.646521,-0.229148,-0.270553,0.417738,0.423036,0.495417,0.492717,-0.276399,0.168734,0.0500412,0.150769,0.223794,-0.914291,-0.268375,-0.878545,1.01758,0.333587,0.257163,0.576713,0.890168,1
-0.334762,0.0225692,0.914464,-0.574886,-0.327305,-0.347808,0.256,0.701416,0.174173,0.889805,0.00353576,-0.466305,0.48962,0.103588,0.416794,1.14336,0.344547,-0.190024,0.311899,0.888822,0.312683,0.325288,-0.0465416,-1.18522,-0.632275,0.97763,0.137903,-0.308478,-0.27064,-0.272803,-0.282526,-0.310368,0.518132,0.844262,1
