f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.694836,-0.0141234,-0.0562681,-0.535578,0.0302199,-0.435503,0.341259,0.157965,-0.586888,-0.0704164,0.186992,-0.188666,0.535007,-0.12411,-0.0947343,0.239268,-0.0628188,0.160064,0.675892,-0.511705,0.484542,0.049337,-0.831668,-0.120112,0.224139,-0.191916,1.52904,-0.302446,-0.524405,0.564376,0.359812,0.211286,0.495718,0.777241,1
-0.443984,-0.488944,0.189889,-0.456361,0.293065,-0.106673,0.390418,-0.1501,0.438695,0.275328,0.42394,-0.230932,0.401523,-0.376557,-0.252433,-0.504999,0.321263,0.391675,-0.564073,0.201931,0.139133,0.260263,-0.0994675,-0.501652,-0.276711,-0.168235,-0.287693,-0.22164,0.250328,0.00294784,-1.10916,-0.479283,0.543802,0.784656,1
-0.382804,-0.564223,0.0547113,-0.0830501,0.122035,-0.766286,0.240262,-0.58736,-0.25173,-1.3047,-0.387236,-0.320418,0.35205,-0.575063,0.027378,-0.284363,0.293006,-0.294225,0.138721,-0.199684,-0.597769,-0.702529,0.399011,0.0785286,-0.182086,0.267503,0.49002,-0.733762,0.825842,-0.296566,0.0132347,0.68729,0.507744,0.77584,1
0.296146,-0.16756,0.199116,0.390385,-0.62377,-0.623262,-0.37702,0.613668,-0.143939,0.595793,-1.12826,0.213245,-0.469641,0.539581,0.163235,-0.416404,0.0813963,-0.419466,-0.160021,-0.0535891,0.527185,0.175849,0.292325,-0.334252,-0.437953,0.272845,-0.103944,-1.09924,0.747575,-0.260653,-0.159674,-0.550174,0.439061,0.888506,1
0.485736,-0.0425929,0.927757,-0.612053,-0.440996,-0.153382,0.138764,-0.467763,0.117125,-0.380839,-0.274394,0.449308,-0.0128048,0.0151669,0.830804,-0.54898,-0.534332,-0.132646,-0.150292,0.0183746,0.452942,-1.24753,0.395367,-0.206621,-0.130265,0.0762519,0.731385,-0.00669816,-0.493841,0.41135,-0.435822,0.0299037,0.435276,0.930666,1
-0.345154,0.854429,-0.592969,-0.914636,0.284174,-0.345374,-0.5815,-0.0325006,-0.543085,0.303291,0.199888,-0.118478,-0.294259,0.57349,-0.383963,0.295926,-0.433631,-0.124823,-0.778416,-0.698542,-0.644501,-0.0305149,-0.124781,0.00660452,-0.414208,-1.07614,0.0537352,-0.279775,0.411732,-0.493264,0.0436779,-0.403031,0.526755,0.829677,1
-0.816366,-0.293685,-0.458068,0.761675,0.0251998,0.155661,0.604486,0.399296,0.741773,0.95843,-0.325009,-0.677281,-0.229166,0.78492,0.124301,0.446476,-0.194932,-0.524019,-0.0789881,0.802508,0.242581,0.566608,0.155704,-0.169588,-0.204515,0.655246,0.457728,1.03091,-0.217538,0.359228,-0.708963,-0.291205,0.526343,0.812949,1
0.523208,0.717838,0.0636278,0.0885427,0.0917348,-0.904078,0.255156,-0.034246,0.162291,-0.617664,-0.664083,-0.197923,-0.22167,0.297074,-0.00845194,0.588768,-0.0447464,0.222285,-0.457277,0.352044,0.380683,0.123437,-0.276778,0.437524,-0.364851,-0.000297209,-0.300472,0.601562,0.126128,-0.382183,0.677311,-0.192008,0.435039,0.940226,1
-0.364575,0.861003,-0.817083,-0.476603,-0.352053,0.523556,0.187163,0.434017,1.03426,-0.870515,-0.28709,-0.911508,-0.395015,-0.189981,-0.170209,-0.29935,0.118642,0.0853014,1.031,0.116197,0.364168,0.117282,-0.662945,0.152719,-0.504053,0.711343,-0.241054,-0.234296,1.03122,0.0183043,-0.67893,0.235186,0.570508,0.786931,1
-0.617663,-0.397116,0.0934148,0.0462239,0.398625,0.420338,-0.00546304,-0.501389,-0.303165,0.437376,-0.0786194,-0.691424,0.323419,0.460936,1.24183,-0.584844,0.356132,-0.255793,0.185477,0.407064,0.978046,0.0309255,0.148073,0.321843,-0.268247,0.108386,0.270773,0.647705,-0.229662,-0.391591,-0.269554,-0.163872,0.560252,0.90878,1
