f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.136649,-1.05254,-0.548477,-0.77783,-0.759695,-0.491251,0.000891835,0.327948,-0.146696,-1.44263,-0.534989,0.472132,-0.612521,-0.309204,-1.03317,0.0510585,0.899951,-0.486553,-0.311961,-0.366947,-0.360693,-0.437691,0.600204,-0.824636,-0.642974,0.515733,0.644166,-0.402983,-0.0325719,0.419729,0.741988,-0.246652,0.427037,0.889318,1
0.0566264,0.342126,0.186298,-0.777663,-0.752526,-0.0240884,0.0743924,0.460533,-0.0746672,0.00808976,-0.061012,-0.933039,-0.803868,-0.171891,0.571101,1.26056,-0.0200635,0.729372,0.738682,0.114426,0.408424,0.00253393,-0.252165,0.0526834,0.0753449,-1.17032,0.959101,-0.323125,-0.71436,-0.0513415,-0.0697363,-0.193851,0.504524,0.852915,1
0.513474,0.520232,-0.918993,-0.376709,0.330281,0.0685279,-0.289187,-0.450434,0.646361,-0.0800885,-0.257124,-0.131594,0.0001398,-0.257321,-0.0272913,0.504187,0.281674,0.0637834,-0.917614,0.196934,-0.804613,-0.632304,-0.488754,0.326343,-0.0943182,0.0613952,0.376889,0.661711,-0.428911,-0.00884403,-0.460701,0.171758,0.487221,0.789862,1
0.101819,0.280417,-0.0881821,0.367101,0.112892,0.706621,0.504238,-0.457028,0.337219,-0.102642,0.278912,-0.374529,0.402098,0.184957,-0.252885,0.450462,-0.0416373,-0.0889417,0.280049,-0.930741,-0.488258,0.0778148,-1.25032,0.352639,-0.651148,-0.245205,-0.441293,0.0198978,-1.24695,-0.461055,0.648073,-0.330918,0.509047,0.822858,1
0.729797,-0.626458,0.212308,0.591166,-0.616632,-1.07203,0.0195716,-0.305041,-0.507097,-0.522839,0.328217,0.237388,0.026578,0.58789,-1.09869,0.50413,0.444949,-0.430208,0.622626,0.493262,-0.533201,-0.124385,0.595223,0.675482,-0.156442,-0.0736092,0.361707,-0.413352,-0.312485,0.314596,-0.82348,-0.695794,0.507216,0.798436,1
-0.248194,0.259796,-0.0340213,0.142011,0.702877,1.01225,-1.39997,-0.689372,-0.375476,-0.634715,0.0295149,-0.353966,-0.0521673,-0.170556,-1.3247,0.563727,-0.376561,0.63657,0.663848,0.306789,-0.443334,1.28079,-0.307537,0.0859721,-0.131887,0.16092,0.627734,-0.166473,0.19825,-0.362789,0.90447,-0.738025,0.491644,0.837987,1
0.612039,0.0815691,-0.332873,0.034177,-0.265118,-0.0480615,0.255245,-0.12276,-0.26797,-0.741409,-0.263454,0.9356,0.106301,-0.304786,-0.684128,0.614112,0.90408,0.416121,-0.351816,-0.409704,0.569612,-0.383941,0.751335,-0.872816,-0.423473,0.365876,0.17942,-0.509722,-0.864033,0.212834,0.519727,0.412532,0.5727,0.768176,1
-0.337531,-0.547854,-0.556491,-0.528115,0.0348306,-0.410986,0.0708221,0.0491651,0.152452,0.536947,0.0626753,0.134972,-0.0399445,0.0515039,0.0836054,0.631015,0.47081,0.451127,-0.449749,-0.832386,-0.217559,-0.344089,1.13735,-0.0587231,0.295466,-0.650083,0.385176,0.416705,-0.0258323,0.168627,-0.407758,-1.34807,0.452466,0.798792,1
0.197663,0.379059,-0.528001,-0.00216595,0.423843,-0.428706,-0.0789691,-0.541635,0.326469,-0.346028,-1.52066,-0.0160862,-0.322971,1.02596,-0.548533,-0.212975,0.168753,-0.21721,0.596903,-0.452635,0.582045,0.520255,0.661854,-0.720003,-0.347515,-0.596896,-0.237238,-0.920265,0.145232,-0.634161,0.612203,0.46745,0.448837,0.772105,1
0.265323,-0.0497881,0.249565,0.134989,-0.409872,-0.317635,-0.228626,1.18398,0.0903435,-0.647172,-0.0195735,0.25389,1.00405,-0.080728,-1.12059,0.798926,0.348667,0.307877,1.05349,-0.208478,0.490829,-0.588687,0.70454,0.349402,-0.227219,-0.00583281,0.238624,0.595151,-0.480177,0.524449,0.0875523,-0.0746784,0.546169,0.785449,1
