f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.0692294,0.346077,0.131077,-0.100532,-0.710168,-0.142152,-0.0409774,-1.09334,-0.11747,0.0991603,0.387909,-0.0270789,-1.05329,0.254453,-1.00317,-0.985894,-0.842598,-0.347897,-0.371785,0.455416,0.270992,-0.21297,-0.467015,-0.779747,0.587939,-0.131494,0.467081,0.411086,0.593969,-0.0679923,0.105369,-0.0918558,0.518412,0.875725,1
-0.152113,0.277558,-0.834025,-0.87731,-0.426909,-0.457925,-0.0235823,-0.300312,0.813424,-0.0345681,-0.677587,0.393173,-0.546793,-0.181515,0.211753,-0.0837293,0.395755,0.541338,1.33397,0.277159,-0.0242985,0.0885251,0.117115,0.935923,-0.298895,-0.21357,-0.264728,-0.413523,-0.581935,-0.612173,0.290234,-0.362516,0.507515,0.875212,1
0.50765,-0.110056,1.06515,-0.26251,-0.0890003,-0.0543031,-0.274969,-0.0456608,0.410115,0.372104,-0.446244,-0.0582134,0.818409,-0.413904,0.473923,0.049306,-0.55365,-0.0521818,0.0963496,-0.734502,0.649661,-0.27883,-0.305025,-0.403497,-0.133016,0.220126,0.29952,-0.895171,-0.415311,0.24632,-0.266531,-1.29978,0.514421,0.793089,1
-0.643392,0.30574,0.727317,-0.128826,-0.616738,-0.701362,0.229492,-0.516681,-1.62559,-0.107774,0.396919,-0.401647,-0.381038,0.248104,-0.74345,-0.467879,-0.083658,-0.00224638,0.43912,-0.325488,-0.147549,0.173003,0.543905,-0.950323,-0.694348,0.79628,-0.638354,0.666321,-0.542951,-0.0420268,-0.0636551,-0.566746,0.447601,0.819579,1
-0.0856556,-0.290051,-0.143987,0.262257,0.50194,0.604625,0.139341,-0.251371,0.798746,-0.179131,-0.228901,0.19466,0.0154204,-0.00493135,0.0921528,0.797368,-0.311371,-0.262027,0.462768,0.0566068,-0.342973,-0.132042,0.506315,-0.0449641,-0.348039,-0.406247,0.317818,-0.0993473,-0.0385557,0.101857,-0.312234,0.244216,0.518187,0.848985,1
0.407839,0.723992,0.610075,0.546739,0.569078,-0.478646,-0.283354,0.383406,-0.744379,0.650956,0.211176,-0.0742962,0.275671,-0.0582035,0.351188,0.0586837,-0.0911435,-0.120208,-0.150137,-0.665758,-0.240575,0.751254,0.191313,0.750812,0.526794,0.587064,0.297696,-0.913462,-0.05302,0.294197,0.818301,0.160924,0.437094,0.809694,1
-0.790483,0.103809,-0.00118596,0.144377,-0.121277,0.543667,-0.554008,-0.228812,-0.150854,1.25845,0.623647,0.0413472,-0.523248,-0.0517184,-0.752329,-0.48011,0.712022,0.290482,-0.311545,0.74559,-0.35535,0.859302,-0.24591,0.110837,0.704743,0.565015,-0.241625,0.186549,-0.302085,0.248764,-0.584156,0.498423,0.489154,0.893824,1
0.102079,0.289018,-0.274442,-0.347137,0.35241,0.631254,0.0716744,0.885273,0.0814267,0.645933,0.197361,-0.66478,-0.356653,0.105876,-0.689558,0.108844,-0.0378437,-0.610924,-0.512489,-0.726907,0.359116,0.611888,-0.113948,0.422115,0.399952,0.155744,-0.969079,0.189936,-0.125085,-0.393014,0.345297,-0.459312,0.497388,0.765551,1
-0.0990185,0.781732,0.978825,-0.444248,1.41367,-0.307698,-0.155995,-0.780708,-0.531493,-0.918591,-0.203741,0.153232,-0.37341,0.274761,0.167236,-0.479883,-0.733265,1.59485,0.530638,-0.195629,0.000786158,0.129685,0.729624,0.705566,0.371697,0.796344,-0.00520552,-0.629631,-0.464801,-0.940488,0.195379,0.116222,0.491446,0.789325,1
-0.632582,-0.0929575,-0.5306,-0.268034,-0.287246,-0.49962,0.160859,0.652977,0.331332,1.0728,1.18215,-0.120719,-0.34172,-0.28658,1.42244,-0.233144,-0.279189,0.111034,0.137688,0.696776,-0.212456,0.312728,-0.624257,-0.421979,-0.010075,0.537258,-0.656421,-0.385996,-0.576018,0.526348,1.09364,-0.150727,0.437952,0.824872,1
