f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
0.835948,-0.0541771,0.503082,-0.198136,-0.71323,0.00156744,-0.4682,0.60025,0.0633764,-0.49788,0.785665,-0.274428,0.965717,0.524967,-0.468831,0.279882,-0.769876,-0.374512,0.0556195,-0.343834,-0.453995,-0.123763,0.22708,-0.545677,0.677139,-0.511217,0.247689,0.094888,0.198355,-0.69676,0.597997,0.538464,0.435766,0.762849,1
-0.089488,0.0197901,0.0450318,0.380873,0.100207,-0.67252,0.114829,0.523993,0.482237,0.164199,-0.620152,-0.232679,-0.216751,-0.446794,-0.102173,0.433852,-0.227459,-0.275649,0.331565,-0.294244,0.256287,1.04408,-0.615449,0.18842,-0.219363,0.236653,-0.337865,0.440486,-0.898713,0.4006,0.409972,0.0477244,0.470708,0.770477,1
-0.175895,-0.245365,0.669905,0.0115663,-0.707705,0.222389,0.185704,0.527058,0.129,0.0212227,-0.0880005,0.188385,-0.690565,-0.175163,0.692114,0.823659,0.395732,0.212225,0.357605,-0.548457,0.0913891,-0.457042,-0.839772,0.0969764,-0.154599,-0.415355,0.0142339,0.105524,0.315134,0.314369,0.420401,0.387699,0.542993,0.811386,1
0.445661,-1.11879,0.247305,-0.283324,0.576687,0.534814,-0.141778,-0.316532,0.159005,-0.12718,-0.820939,-0.232051,-0.348562,-0.682715,-0.0037811,-0.995,0.597165,-0.0754094,0.780943,0.348904,-0.0938026,-0.00194831,-0.612245,0.193122,-0.210635,-0.751028,0.285387,0.00122907,-1.16591,0.234639,-0.162381,-0.528656,0.437166,0.832963,1
-0.279829,-1.29748,-0.533127,-0.0454903,-0.0755587,0.00365158,0.0946127,0.127101,-0.284823,-0.199271,-0.23645,-0.309604,-0.0110936,-0.187368,0.233469,1.08244,-0.305206,0.437051,-1.07134,0.0469451,-0.860619,0.323969,-0.0236937,-0.22828,-0.448796,1.01371,0.958279,-0.87567,0.133692,-0.978707,-0.806271,-0.18612,0.488297,0.871901,1
0.160966,-0.22461,0.444145,-0.140553,0.304155,0.425047,-0.189665,-0.330176,0.286682,0.182316,0.650373,0.207438,-0.0784978,-0.366337,0.21658,-0.306866,-0.197107,-0.341117,-0.343668,-0.0688485,0.287395,0.0600746,0.875004,0.699874,-0.367862,0.287461,-0.386498,1.38491,-0.46409,-0.231667,-0.0915865,0.72315,0.439645,0.904117,1
-0.289664,0.539758,0.0244011,0.224431,0.244988,-0.233438,0.309155,-0.201379,0.677928,-0.95534,-0.472138,-0.80337,-0.25673,0.323617,-0.131846,-0.201777,0.697688,-0.482039,0.0922535,0.0537737,0.137812,0.741432,0.153887,0.109818,0.288282,-0.694453,-0.357027,0.472989,0.535116,0.313426,-0.31766,0.201192,0.430861,0.880937,1
-0.160387,0.122649,0.407015,0.0276357,0.631888,-0.0464627,0.317155,0.242661,0.411865,0.311143,0.534901,0.583423,0.0335554,0.123317,-0.451049,0.116741,0.0237746,0.214875,0.544774,-0.0311376,0.452879,-0.155903,-0.909882,-0.506185,0.173363,0.734929,-0.196256,0.380286,0.809795,-0.320119,-0.224664,0.202778,0.448522,0.768395,1
0.271735,0.115256,-0.513451,0.0389716,-0.502936,-0.0702186,0.13207,1.25369,0.395631,0.318222,0.61469,-0.36463,-0.0369877,-0.372227,-0.949045,0.26797,0.85369,-0.884757,-0.598957,-0.365374,-0.30568,0.245731,-0.560615,-0.744887,-0.0302781,0.831137,0.107751,-0.533851,-0.202028,-0.22046,-0.106706,0.655755,0.543519,0.914064,1
-0.436928,0.713256,-0.0878429,-0.164538,-0.340589,0.1519,0.958068,-0.306235,-0.769917,-0.269479,-0.105495,-0.651381,-0.139134,0.302154,0.481315,-0.210387,0.144209,0.102222,0.0657002,0.073487,0.173024,-0.767981,-0.385063,0.562857,0.82851,-0.796035,0.503945,-0.478878,1.10584,-0.373889,0.646793,-0.299206,0.532235,0.76521,1
-1.05568,0.0399426,0.355789,0.103215,-0.0302272,-0.767505,0.613148,0.12008,-0.15085,0.549568,-0.401411,-0.0524857,0.282883,0.759971,-0.221818,0.439889,-1.10611,0.0679125,-0.454756,-0.168103,-0.160655,-0.387143,-0.106397,0.0913479,-0.677949,-0.241255,-0.0857799,0.125092,-0.638708,-0.0948109,0.426311,-0.0483446,0.491625,0.766865,1
-0.675138,-0.56095,-0.998302,0.269231,-1.19908,-0.235586,0.398134,-0.862053,-0.0190082,0.507414,0.0523197,-0.387676,-0.118549,0.668225,0.361098,-0.212241,-0.407744,-0.400205,0.783078,0.642188,0.136931,-0.434906,0.0337762,0.0670114,-0.568445,-0.509727,-0.0983273,0.16682,0.273814,-0.476468,0.279673,0.306823,0.477738,0.824996,1
0.80559,0.686255,-0.401473,-0.325591,0.2147,0.266513,1.31416,-0.338362,-0.537484,-0.487832,0.407764,-0.131424,0.155262,-0.0264452,-0.388221,0.754699,0.213533,-0.320791,0.142099,0.266103,0.18075,0.481609,0.443546,-0.680089,-0.214717,0.416825,0.263144,-0.462123,-0.463244,0.554506,-0.424431,-0.728157,0.554627,0.773266,1
0.676881,1.79427,0.462717,-0.704403,-0.161733,-0.39549,0.0629907,-0.187587,0.855593,-0.52279,0.578952,0.164463,-0.113489,-0.333111,-0.571135,-0.920918,0.119902,-0.560229,0.155681,-0.15589,-0.218254,0.164569,0.267999,-0.603278,-0.251945,0.298314,0.661215,-0.795199,-0.711903,0.380671,-1.18081,0.471697,0.425741,0.810758,1
0.778494,-0.47838,0.858222,-0.422928,-0.475727,-0.484678,-0.511101,0.666352,0.612885,0.743214,-0.530737,-0.108402,0.313216,-1.01452,0.153006,0.0537024,0.0882958,-0.0417402,-0.710409,-0.519939,0.230366,0.030492,-0.177455,0.15176,0.598859,0.439452,-0.0247997,-0.315201,-0.87278,0.442561,-0.0441264,-0.297524,0.468925,0.820711,1
-0.459955,0.505267,-0.215628,0.37426,0.213712,-0.143421,-0.452483,0.110695,-0.0905311,0.266805,0.179657,0.301885,-0.389814,0.212765,-0.476523,0.481814,0.360289,1.07215,0.581539,-0.495339,0.453051,-0.119114,0.0463079,-0.0104263,-0.186538,0.0483064,0.261823,0.37698,0.302773,-0.237621,-0.305743,-0.39491,0.50835,0.890256,1
0.703263,-0.482515,-0.347932,-0.128492,-0.419534,0.376262,-1.00965,-0.0512856,0.0157162,-0.633979,-0.388878,0.567664,-0.258861,0.286298,-0.222553,-0.16818,0.13995,0.689206,-0.596898,0.343485,0.441785,0.442146,0.279117,-1.4377,-1.1931,-0.0954117,-0.13615,0.326085,-0.0801577,0.151012,-0.391893,-0.540738,0.543203,0.787588,1
-0.405151,0.569346,-0.79624,0.0435196,-0.255097,-0.924439,-0.440675,-0.0660982,-0.464012,-0.0655156,0.608487,0.781733,-0.133981,-0.0847532,0.37757,-0.742152,0.206526,-0.984331,-0.279133,-0.206658,0.265903,0.224159,0.091065,1.56472,-0.0546499,-0.172445,0.205911,0.682188,-0.0381985,-0.608923,-0.381443,-0.77218,0.574612,0.83806,1
-0.329469,-1.06264,-0.373008,0.18144,0.0204392,0.279812,-0.207003,-0.19422,-0.0878739,0.0798046,-0.914858,-0.0119695,-0.0931377,0.0979406,-0.0707324,0.459435,-0.289652,0.333296,-0.0760858,0.79814,0.721832,-0.392507,0.0350812,0.64191,-0.521857,-0.665278,-0.252605,0.560596,-1.08733,-0.45139,0.213639,-0.446328,0.421797,0.885417,1
0.454981,-0.115161,0.841672,-0.315368,0.0396666,-0.219442,0.276938,0.0450002,-0.499811,-0.749695,-0.00389524,0.667139,-0.0878695,0.0164312,0.617341,-0.375857,-0.0806276,-1.11451,0.170921,-0.451492,-1.06188,0.230371,1.06924,0.402538,-0.900238,-0.13283,0.334548,0.208941,0.16472,-0.0139787,-0.910309,-0.510606,0.442171,0.830205,1
0.115756,0.907992,-0.604209,0.256823,0.371224,-0.301431,-0.0902004,0.382148,0.433337,-0.0187545,0.436933,-0.916134,-0.0176325,0.0702463,0.278835,0.134639,-0.246643,-0.0247214,0.565864,0.655539,0.529467,-0.787305,-0.254076,0.665814,0.382889,0.171794,-0.0780544,-0.175723,0.328907,-0.666747,0.00823503,0.443601,0.502921,0.892426,1
