f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
0.383964,-0.491135,-0.388217,0.62594,-0.193705,-0.550391,0.294966,0.762313,-0.163826,-0.0109607,-0.268349,0.448336,-0.931613,0.555353,0.0481717,-0.196706,0.368841,0.0557866,-0.430089,-0.4746,-0.0313405,-0.476109,0.298242,-0.398661,0.629897,-0.105543,-0.905346,-0.364287,-0.323374,-0.634957,-0.360031,-0.402843,0.574013,0.819684,1
-0.195172,-0.372384,-1.35443,0.138606,-0.0764448,0.564897,-0.967848,0.678238,0.859834,1.10303,0.234299,-0.16236,-0.709006,-0.14593,-0.251879,0.0440307,0.233857,0.0580913,-0.437598,-0.320999,-0.0488798,-0.717397,0.262342,1.06552,0.265737,0.449901,1.18991,-0.785576,0.336868,0.211869,0.307015,-0.169394,0.443029,0.836973,1
-0.0832383,-0.354541,-0.267406,0.194021,-0.223507,-0.99217,-0.168077,-0.245768,-0.330634,-0.0832967,-0.130121,0.169208,0.0336155,-0.0431695,-0.250945,0.0241593,0.0320774,-0.019799,0.294128,0.0437853,-0.0795207,-0.2371,0.914393,0.0937325,-0.283895,-0.105584,-0.194895,0.522888,-0.269578,0.346025,0.580235,0.0993909,0.476442,0.879686,1
0.300093,0.0991902,0.256039,-0.282587,0.213447,0.230942,-0.579223,-0.371104,-0.425275,0.00621559,0.111948,0.831411,0.324368,0.895926,0.288086,-0.83062,0.657687,-0.734937,0.273051,-0.134586,-0.000632502,-0.165407,0.370623,0.24101,0.00513847,-0.258169,-0.211712,-0.450229,0.154558,-0.878256,-0.621735,0.372237,0.523756,0.822423,1
-0.384971,-0.291697,-0.0196678,-0.178903,-0.0128108,0.0122315,-0.210554,0.274267,0.472476,-0.572956,-0.195814,-0.817004,0.652396,-0.322559,0.458166,0.3001,-0.0282648,0.0494205,0.546782,0.403165,0.531964,0.122902,0.992928,-0.611173,0.121348,0.222292,-0.084054,-0.475756,-0.849611,-0.383684,0.343773,-0.296607,0.490197,0.809638,1
0.0615521,0.256223,-0.219006,-0.348073,-0.220615,-0.0656552,0.361296,0.254561,0.0735336,-0.183602,0.269492,0.370374,-0.280386,-0.204846,0.314196,0.28038,-0.365954,-0.416488,-0.56555,0.548814,-0.319013,0.0961294,-0.421493,-0.0611554,1.05088,-0.374466,0.486736,0.845255,-0.188245,-0.236879,0.771143,-0.53701,0.566686,0.814309,1
-0.260793,0.361019,0.816438,-0.0289906,0.525637,0.696491,-0.693515,0.700649,-0.167853,-0.0630313,0.432756,1.4019,-0.0912967,0.0705643,0.388524,-0.521365,0.243238,-0.0176545,-0.251198,0.794129,-0.0149696,-0.44659,0.508538,0.451667,0.646096,-0.444635,0.367262,-0.944718,-0.0240073,-0.426518,-0.411081,-0.399333,0.554905,0.803919,1
-0.963075,0.305788,-0.0181069,0.0728914,0.526891,-0.44607,-0.0616857,-0.779609,-0.0945024,-0.653113,0.860005,0.309285,-1.12283,0.168887,0.142773,0.0450884,0.396802,0.340167,0.368158,-0.191298,-0.662794,0.390892,-0.35748,-1.19312,0.337781,-0.218556,0.0979884,0.990413,-0.0344821,1.19768,0.757891,-0.204673,0.447324,0.837111,1
-0.619109,0.54982,0.209803,0.110641,-0.250323,-0.771963,0.211041,0.223428,-0.361159,-0.610585,0.0236446,-0.73897,-0.0967246,-0.607674,-0.616891,-0.187529,0.514988,-0.0238146,0.254339,0.47594,-0.137979,0.21442,0.226837,-0.144709,-0.192531,-0.829367,-0.233085,-0.131602,1.13526,0.09596,-0.451644,0.123328,0.443872,0.914143,1
-0.116738,0.591725,-0.264235,0.0794932,-0.231218,0.189184,-0.24268,-0.158375,0.21569,0.152492,0.600311,0.523337,0.533377,-0.473291,-0.370955,1.02269,0.0978136,-0.750623,-1.16259,-0.363498,-0.16832,-0.865432,0.168163,0.746087,-0.473591,-0.677927,0.0900636,0.111734,-0.432534,0.63705,0.160701,-0.0491283,0.487327,0.88906,1
