f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
0.483509,-0.225577,-0.786929,0.192031,0.574641,-0.986006,-0.473504,0.508461,0.30463,-0.735583,-0.193297,0.28589,0.425945,-0.138947,0.320682,-0.581945,0.42922,-0.901258,-0.164339,-0.317515,-0.0363577,0.0198613,0.340194,-1.45404,0.358799,0.0169611,0.454505,-0.53358,-0.0711559,-1.15355,0.697056,0.341996,0.501342,0.909922,1
0.233049,0.833086,0.712498,-0.747404,-0.0678054,0.800871,-0.467715,0.650643,0.527799,0.121865,-0.422832,-0.459967,-0.400661,0.907286,0.39982,-0.185908,-0.455634,0.278616,0.609937,-0.323572,-0.347774,0.307254,0.220826,0.511758,-0.0430805,0.875783,-0.629118,-0.427822,-0.121454,0.213719,0.186445,0.264011,0.447636,0.897862,1
-0.0944224,-0.541299,-0.429562,-0.600851,0.609146,-1.05516,0.258187,-0.0830333,0.195895,-0.0124702,0.992378,-0.162544,-0.680158,-1.36933,-0.224653,-0.64654,0.612587,0.302168,0.585466,0.775142,0.415329,-0.229131,-0.473254,-0.79245,0.0867359,-0.727678,0.643428,-0.612407,-0.727248,-0.305622,0.0659562,0.020243,0.483547,0.834459,1
0.37017,-0.448553,-0.224893,-0.113378,-0.146547,-0.202432,-0.101063,0.36575,-0.217325,0.625651,-0.256016,-0.633625,0.256634,-1.02595,-0.46845,0.241365,-0.233004,-0.465908,-0.600161,-1.19008,0.0942111,-0.116764,0.0286524,-0.139577,0.107623,0.52581,0.96444,-0.628862,0.301271,0.0677738,0.213245,-0.589082,0.539858,0.816281,1
-0.625563,0.113481,-0.37404,-0.859249,0.505844,0.225407,1.23923,0.243183,-0.337796,-1.00147,-0.472593,0.6828,0.504928,0.204692,-0.326645,-0.269173,0.421703,-0.166726,0.082245,-0.409887,-0.994189,-0.518027,-0.0430758,0.801912,-0.21205,0.16517,-0.430305,-0.329368,0.128816,-0.197166,-0.179643,-0.0527061,0.528865,0.884719,1
0.118838,-0.608922,0.206795,-0.662921,0.631644,-0.187233,-0.542663,-0.485689,-0.33705,-0.414143,0.688727,-0.313982,-0.426207,0.0550966,0.370836,-0.176574,-0.0652447,0.32547,-0.623609,-0.28891,0.576618,0.200694,0.0761462,0.236217,-0.584655,0.690386,0.599298,-0.0385739,0.816154,-0.672581,1.6016,-0.0691743,0.519733,0.795716,1
0.172379,-0.327029,-0.12813,0.111254,-0.480596,-0.522757,0.356328,-0.529292,-0.325544,0.99918,0.0261408,-0.458694,-0.295657,-0.183191,0.307592,0.273198,0.332374,-0.329107,0.805172,0.633187,0.816005,-0.0176043,-0.165412,0.469054,0.736935,0.126842,0.69654,-0.285152,1.09368,0.224141,0.434975,1.16918,0.48607,0.889825,1
-0.0790762,-0.364401,-0.4711,-0.590521,0.348609,0.13556,0.952247,0.12281,0.961152,-0.499476,-0.232679,0.330636,-0.471733,-0.406731,0.158194,0.122994,0.34363,-0.352287,0.123075,-0.570359,0.418495,-0.201919,-0.522608,-0.0394213,0.405095,-0.318909,-0.331227,0.308877,0.408905,0.272694,-0.0366107,0.182173,0.51932,0.848247,1
-0.518018,0.326415,-0.328835,-0.0129822,-0.431201,-0.17203,-0.341768,0.414459,-0.154293,-0.00425894,0.211125,0.126434,0.495558,0.710426,-0.0733832,-0.368423,0.476367,-0.328581,0.0595649,0.311441,0.367589,0.396347,-0.20439,0.00668632,-0.232827,0.547059,-0.626927,-0.941564,0.0579625,-0.706103,-0.113809,0.0906924,0.496427,0.884919,1
-0.0675016,-0.410835,0.358673,-0.303892,0.124189,-1.14656,0.854153,-0.545402,-0.276383,-0.757558,0.557264,0.309469,0.301917,0.676481,0.250318,-0.409916,0.0781504,-0.303395,-1.20041,-0.022946,0.16204,0.0500141,0.203888,-0.402682,-0.115166,-0.195932,-0.211682,0.309303,-0.589399,0.518124,0.572423,0.538282,0.445233,0.791311,1
0.493647,-0.603737,-0.697848,0.125304,0.498429,0.308356,0.166723,0.669054,-0.130928,-0.0547352,-1.09309,0.411949,-0.37187,-0.0375768,0.111753,0.385315,0.22961,0.0125054,1.03253,0.183953,0.452669,0.188201,0.127874,-0.752801,0.309591,-0.242821,-1.25824,-0.156348,0.788273,-0.413251,-0.0313741,-0.18229,0.578138,0.844707,1
0.586997,0.441362,0.301454,0.416346,-0.65894,-0.303222,0.0811474,-0.0110047,-0.318271,-0.906532,-0.177603,-0.533221,0.0174665,0.572847,-0.535744,-0.321308,0.0455098,-0.530963,0.475451,-0.123589,-0.288681,0.0572546,0.212289,0.14359,-0.12191,0.369179,0.461261,-0.0735371,-0.560934,0.983884,0.387628,-0.489854,0.530817,0.897048,1
0.192898,0.164063,0.026048,-0.293881,-0.160584,0.232898,-0.536548,0.0637309,-0.854787,1.56572,0.0110552,-0.329688,-0.453295,-0.366758,-0.0912876,0.840086,0.0565292,-0.878936,0.266339,-0.159605,-0.252763,-0.0945254,0.227033,-0.364488,0.271575,1.21804,-0.454039,0.292936,0.133944,0.594518,-0.111363,0.760917,0.43435,0.833807,1
-0.571235,0.490305,-0.563961,0.628153,-0.404884,-0.38598,-1.06316,-0.0688349,-0.146825,0.242205,0.306183,-0.506966,0.0195542,0.816887,0.0572101,-0.72063,-0.139701,0.70116,0.246935,0.321213,-0.15776,0.0374876,0.176848,-0.278588,0.0948817,0.474129,-0.0737045,-0.179856,-0.322214,-0.63911,0.148311,-0.075164,0.426283,0.795422,1
0.0577889,-0.141028,0.34718,0.923452,-0.124068,-0.0271184,-0.529613,0.259411,-0.387448,0.702693,-0.486847,-1.04095,-0.748297,0.0301875,-0.757505,0.0489399,-0.308512,0.019937,0.00654093,-0.0595757,-0.38508,-0.3135,1.03933,-0.545907,0.449587,-0.125024,0.284264,0.14182,-0.0392466,0.213498,0.762882,0.428239,0.478787,0.845485,1
0.0565089,0.672555,0.0874114,0.0463287,0.0132564,-0.398447,0.121924,-0.485737,-1.17686,-0.894858,-0.100139,-0.046778,-0.804136,0.606306,0.423484,0.908801,0.487401,-0.337839,0.0503549,0.642801,-0.497456,0.516733,0.546211,-0.359188,-0.828112,0.0053637,-1.09431,-0.527035,0.0365695,-0.872909,0.920733,0.0429813,0.499903,0.766585,1
0.503011,0.36174,-0.634134,-0.00663212,0.534258,0.00870239,0.281586,1.02519,0.373428,0.328896,-0.571299,-0.125696,0.815115,-0.412766,0.434207,0.336842,0.0834991,0.21754,-0.486535,-0.561232,-0.641194,0.361069,0.950587,-0.313221,0.0253361,0.366102,-1.03354,-0.490447,0.0415832,0.0285323,-0.0457661,0.502408,0.451234,0.803422,1
-0.0344038,-0.0461078,-0.713839,0.557858,0.142923,-0.293815,-0.404818,-0.250348,-0.494325,0.355521,0.194869,-0.739499,-0.0875255,-0.0397869,0.496411,0.0341057,0.240186,0.231805,0.124748,0.0859923,-0.505096,-0.0733888,0.86278,0.48546,-0.237885,0.417929,-0.199815,-0.0672951,-0.19799,0.336205,-0.192022,-0.0718543,0.557113,0.777565,1
-0.201743,-0.442596,0.149723,0.111217,0.847286,0.166873,0.0940952,0.664852,0.296886,-0.107284,-0.118693,0.136473,-0.0004575,0.861579,-1.27877,0.20592,0.343324,-0.102348,-0.453316,-0.544741,0.118619,-0.01197,0.980281,-0.739824,0.393119,0.993998,0.669979,-0.494345,-0.941895,0.35672,-0.156548,-0.0449371,0.48161,0.868094,1
0.147828,-0.225775,-0.0646156,0.0954687,0.0982116,0.49205,0.735698,-0.0449992,0.486488,-0.3096,0.310276,0.386644,-0.423052,-0.614223,0.212647,0.548389,0.101166,0.0503379,-0.0136919,-0.626447,0.060317,-0.244341,0.3961,0.373113,-0.411995,0.0307259,-0.07652,0.344391,-0.0790631,-0.699714,0.0114677,-0.546739,0.43825,0.769809,1
-0.234583,0.247946,0.691059,0.314023,0.192869,-0.19109,0.601138,-0.11366,0.13566,0.473665,-0.123985,0.0372974,1.20016,0.0632595,-0.212704,-0.138625,-0.966782,-0.0964876,0.456652,-0.306032,-0.374451,0.571165,-0.363743,0.17356,0.53438,-0.648104,-0.13954,0.953362,0.398343,0.379067,0.566951,-0.225386,0.474787,0.91752,1
-0.344609,-0.0753648,-0.352744,0.460392,0.332476,-0.172381,-0.311045,0.154208,-0.203561,-0.191436,-0.292892,-0.205777,-0.16669,0.273402,0.14317,-0.129517,0.352839,1.00687,-0.248832,-0.68553,-0.265569,0.0608905,-0.563996,-0.573478,-0.145068,-0.40113,-0.978778,0.750582,-0.0416773,-0.243953,-0.935282,-0.343458,0.477283,0.914148,1
-0.0898861,-0.0727864,0.174322,0.0100139,0.414106,-0.160621,-0.83628,0.258065,-0.468513,0.316878,1.29845,-0.484794,-0.731894,-0.251016,0.296731,-0.439868,-0.382124,0.266502,1.13867,-0.59303,-0.212791,0.0847623,-0.3657,0.0473785,0.037523,-0.288342,-0.453893,0.920723,0.264884,-0.423336,-0.217973,-0.561645,0.508609,0.840747,1
-0.503761,0.722319,-1.3117,-0.153121,-0.979187,0.893484,0.540263,0.773558,0.619358,-0.166673,-0.992083,-0.430461,-0.599018,0.191286,-0.101954,0.403772,0.432537,0.339199,-1.20153,-0.238343,0.11555,-1.25542,-0.543136,0.373654,-0.519667,0.468029,0.557755,-0.436695,0.484403,0.176726,0.454151,0.839325,0.453317,0.88938,1
0.137527,-0.955431,-0.00758329,0.387876,0.0589051,-0.923034,-0.618357,0.0934681,-0.00839573,-0.00556335,-0.21334,-0.264649,-0.977536,-0.140361,-0.370932,-0.00769573,-0.53457,-0.21192,-0.0755255,-0.267924,0.295771,-0.156451,0.373432,0.867368,0.494439,-0.0694757,0.215682,0.871874,0.0663647,-0.0719168,0.782438,-0.712051,0.466194,0.767194,1
-0.145586,-0.996302,0.445873,0.926888,-0.0173383,0.147077,0.25782,0.26353,-0.38098,-0.571577,-0.161459,0.0615044,-0.549939,0.559579,0.59614,-0.370705,-0.307115,-0.162549,-0.107325,0.185899,0.367394,0.40227,-0.415166,0.261247,0.184053,0.247383,-0.343531,-0.202923,0.173859,-0.1123,0.488261,-0.227612,0.504836,0.904312,1
0.504814,1.16996,1.15247,-0.561077,0.569787,0.50188,-0.177846,0.0531141,-0.189528,-0.0692613,-1.08431,-0.102301,0.181662,0.044774,0.499319,-0.0156102,0.405527,-0.0847944,0.919039,0.0568925,-0.303962,-0.912711,0.448554,0.294887,-0.372203,0.68042,0.431928,-0.298541,0.123133,-0.132025,-1.24325,-0.237598,0.439191,0.808486,1
0.985096,-0.0119604,-0.67214,-0.28539,0.938873,0.375998,-0.154048,-0.388424,0.320326,0.312228,6.43579e-05,0.356264,0.353467,0.130023,-0.0307361,0.830039,0.349551,-0.251809,-0.854107,-0.459518,-0.0474745,0.348954,-0.867082,-0.778059,0.4907,0.0164424,0.600085,-0.234179,-0.241956,-0.529222,-0.284394,-0.323869,0.509599,0.863305,1
0.489193,-0.280667,0.787267,-0.0424134,0.329605,-0.12791,0.000435846,0.265983,0.178576,0.0969901,0.0498119,-0.149989,0.621898,-0.0845969,-0.718252,-1.44535,0.648601,-0.472943,0.0365796,0.788802,0.126684,0.816375,-0.27276,-0.408082,0.126875,-0.519354,-0.857484,-0.00869199,0.158001,-0.171009,0.748704,-0.00762175,0.577968,0.81098,1
-0.211439,0.0723646,0.809175,-1.08787,-0.174695,-0.967208,-0.16246,-0.591575,-0.858706,0.571827,-0.0124864,-0.250387,0.473039,0.201764,0.390302,0.0876399,0.452373,0.698221,-0.117893,0.205953,-0.258616,-0.0530033,-0.137636,0.00478414,-0.345502,-0.529357,0.21202,0.959581,-0.336954,-0.676394,-0.133375,0.524972,0.421788,0.864522,1
0.0744108,0.109885,0.129584,0.38321,-0.762128,1.20144,0.787587,-0.592763,-0.0445989,0.175207,0.485514,-0.880514,-0.448634,0.645482,-0.134071,-0.753356,-0.308762,-0.274426,-0.0212649,-0.726996,-0.124183,0.0147339,-0.655894,-0.114048,0.0919462,-0.289945,0.347095,-0.561561,-0.210163,-0.222945,0.681648,-0.2041,0.42714,0.908184,1
0.0845926,-0.158761,-0.7993,-0.0973355,0.142645,0.948115,-0.0375611,-0.440355,-0.234266,0.370526,0.464044,0.18806,0.123184,0.339729,0.35265,0.168737,-1.02145,0.175986,0.06184,-0.44427,-0.0113891,-0.17604,0.242323,-0.340508,-0.370908,0.0474597,0.374689,-0.283227,-0.0954275,-0.550031,0.326246,0.184661,0.435571,0.817561,1
0.471257,0.123809,-0.87273,-0.716748,-0.564576,-0.139389,0.779177,-0.0920574,0.151179,-0.0639424,-0.0422747,-0.164087,0.211214,0.711915,-0.031804,0.721546,-0.234711,-0.456414,0.0411954,0.243653,-0.102011,-0.0237629,0.0341686,0.77802,0.143565,-0.315019,-0.214284,0.0103114,-0.455736,-0.146825,0.553437,-0.0952346,0.531706,0.785236,1
0.0296914,0.0917826,0.171771,0.134589,-0.0839957,0.0283122,-1.21224,-0.948631,0.136175,0.265242,-0.153967,-0.230908,0.0368185,-0.051493,0.0345242,0.176835,0.133849,0.722007,-0.140279,-0.104471,1.15039,-1.03675,-0.608566,0.261233,0.241822,-0.32484,0.844471,-0.694259,0.0509378,-0.312776,0.122047,0.184238,0.445867,0.848409,1
0.918979,-0.351042,-0.811724,-0.0187127,-0.52307,-0.600001,-0.0297921,0.134956,-0.197536,-0.321427,0.604433,0.225677,-0.430573,-0.0254241,0.650422,0.243196,0.456566,-0.78637,-0.24879,-0.35669,0.763769,0.888317,-0.272811,0.303192,-1.06733,0.392022,0.436146,0.555064,0.0579765,-0.00648771,0.526571,0.506784,0.426495,0.821327,1
0.00892424,0.673681,1.15004,0.563557,0.136898,0.658089,-0.207513,-0.0627075,0.0869592,0.891262,-0.503193,0.489546,-0.330815,-0.430758,-0.186704,-0.331411,-0.0348096,0.446383,-0.773335,1.24381,-0.358596,0.107747,0.0108307,-0.436554,0.453207,0.354212,-0.0862818,0.376771,0.613085,-0.396545,0.0492885,-1.02367,0.450538,0.849049,1
0.558234,-0.274338,-0.0255494,-0.813476,0.340124,0.75757,-0.188771,-0.791181,0.199832,-0.220624,-0.800093,-0.315937,0.20269,-0.592618,-0.310224,-0.031099,-1.20905,0.0330202,-1.74329,0.612552,-0.861156,-0.123358,-0.261934,-0.379836,-0.548372,-1.11332,-0.910116,0.0680028,-0.813356,0.851421,-0.439863,-0.240111,0.496952,0.786415,1
0.118511,0.173212,-0.368173,0.296375,0.634604,-0.491434,0.154586,0.534653,-0.301648,0.0996801,0.979638,-0.104347,0.151427,0.306274,-1.05652,0.45448,-0.32021,0.525334,0.716776,-0.0954172,-0.085121,0.0483454,-0.0848859,0.795808,0.192689,0.0668146,-0.276531,-0.151171,0.628393,0.021468,-0.0203922,0.410805,0.478841,0.823585,1
0.528746,0.194892,0.396289,0.101798,1.03378,-0.417805,-0.0142009,0.044583,0.190287,-0.30181,-0.706497,0.113272,0.626921,-0.325691,0.0973506,1.0867,-0.663794,-0.423029,-0.0121929,-0.120199,0.343181,0.158752,-0.509642,-0.254363,-0.331343,-0.554073,0.475835,-0.485475,0.165992,0.0847761,-0.75325,0.176705,0.553064,0.809167,1
-0.170298,0.28177,0.179548,-0.347292,-0.0298015,0.413332,-0.23009,0.447242,0.178163,0.600476,-0.271646,-0.351847,0.506961,-0.176172,0.29946,-0.576517,-0.278696,0.420464,-0.486068,1.00683,0.337476,-0.528827,1.01017,0.584175,0.0320948,-0.00157834,-0.268896,-0.164007,0.903376,-0.282036,-0.108123,0.0615854,0.424858,0.888567,1
-0.15501,-0.12103,-1.03743,-0.27338,0.170836,-0.212792,-0.270481,0.0778047,0.310824,-0.277252,0.206061,0.306456,-0.820368,-0.333432,-0.142479,0.295373,0.231653,-0.15823,0.226633,0.496709,0.380048,-0.178312,0.679619,0.184725,-0.830167,1.14269,0.216531,0.270103,0.646716,0.60742,-0.607581,-0.572973,0.489526,0.798996,1
-0.312625,0.19319,0.479902,-0.126949,-0.00804414,-1.3921,0.343172,-0.774166,0.358253,-0.153371,0.127635,-0.591021,-0.548462,0.0338342,-0.152624,0.15329,0.335744,0.344897,0.345732,-0.337367,0.0330792,-0.375288,0.332827,0.438259,0.0127188,-0.025616,0.677456,-0.0174422,-0.0626411,-0.236025,0.168216,-0.53476,0.538182,0.899086,1
-0.538793,0.288723,-1.06881,-0.123888,-0.561243,-0.420991,-0.641218,0.00655729,-0.501177,-0.23792,0.021735,-0.866017,-0.554251,-0.102124,-0.0741158,-0.464347,0.00409618,-0.539038,-0.561855,1.17782,-0.442263,0.0510643,-1.16319,-0.298833,0.25702,-0.947021,0.354821,-0.524661,0.343923,-0.791153,0.404587,-0.293477,0.573097,0.771942,1
-0.523177,-0.857292,0.0736998,-0.0119806,-0.413948,-0.516389,-0.744185,0.42047,0.43323,-0.376538,-0.953987,-0.474369,0.54783,0.678848,-0.123816,-0.0428223,0.0564551,0.0712557,0.343325,-0.35926,0.234846,-0.450285,0.216524,-0.888201,-0.0214279,0.259401,0.204671,0.587869,-0.506027,-0.28909,-0.0833602,-0.260398,0.559485,0.806546,1
-0.247289,1.23152,-0.333259,-0.256914,0.614637,-0.150585,-0.314993,0.115527,-0.158694,0.520762,0.371721,-0.0307748,1.2838,0.0201992,0.280435,0.766905,-0.579066,-0.302876,0.0103355,-0.170993,0.242379,0.230629,0.521962,0.00476155,0.598499,0.0568594,-0.134521,0.240533,0.178225,0.793356,0.533669,0.36249,0.522841,0.78336,1
0.852371,-0.393627,-0.22595,0.73262,0.223821,-0.0555936,0.357952,0.0892822,0.244318,-0.161948,0.320369,0.168633,0.397584,0.111802,-0.0284002,0.0601381,0.14577,-0.188108,-0.697998,-0.12291,0.120642,-0.249263,-0.493394,-0.0322919,0.504535,0.431275,0.035343,0.149915,0.441953,-1.32851,-0.181499,0.233421,0.434425,0.888104,1
0.917514,-0.200381,-0.553042,-0.0233553,-0.220567,0.904141,0.0555285,0.110456,0.938879,0.500317,-0.16691,0.273865,-0.394693,-0.280743,-0.331299,0.000396794,-0.0304307,-0.0811661,-0.53926,0.0166369,0.029487,0.50821,-0.0240693,-0.315144,-0.0578023,-0.394852,-0.611337,0.352092,0.527779,0.111367,-0.103669,0.699988,0.435939,0.887174,1
0.178235,1.0421,0.0600628,1.06847,-0.547505,0.0714885,-0.461613,-0.160603,-0.578064,0.482816,0.54103,-0.209636,-0.337671,0.221591,-0.0114181,-0.193113,-0.185828,0.232476,-0.171842,-0.232039,0.286203,-0.261606,0.0473722,-0.0518221,-0.121514,0.226749,-0.340114,-0.290027,-0.159223,0.139496,0.442022,-0.603321,0.517935,0.910654,1
0.357592,0.79663,0.230116,0.494113,0.442203,0.495646,0.583866,-0.730959,0.58535,0.38309,-0.034435,0.254983,0.223821,-0.413438,-0.0783311,-0.106973,0.062009,-0.855414,0.232177,-0.2499,-0.339656,-0.351325,-0.143423,-0.0500748,-0.545878,-0.521771,0.572786,0.320709,0.214028,0.217247,-0.801661,-0.11704,0.459584,0.899362,1
-1.10797,-1.12082,-0.893336,-0.0290732,1.03451,0.766905,-0.359405,1.09004,0.456839,-0.396045,-0.0229134,0.18898,0.402081,-0.699711,-0.606229,0.763207,0.352265,-0.0408692,0.0641946,-0.739176,1.28336,0.574185,-0.106576,-0.568548,1.00197,0.408775,0.380785,-0.828297,0.0656842,0.713838,0.799408,0.616896,0.486225,0.919401,1
-0.0206375,0.471736,-0.804076,-0.0593196,0.736051,-0.130959,0.255949,0.323662,0.187276,0.102228,-0.733519,0.476116,0.980062,0.0126717,0.899072,-0.0798257,0.484934,0.260339,0.393701,-0.288118,-0.333746,-0.415153,-0.420063,-0.752826,0.0644396,-0.688378,-1.30656,-0.400013,-0.280026,0.24966,-0.0593508,0.091047,0.482373,0.800623,1
0.498851,-0.208997,0.0214278,0.951211,0.24,0.233463,-0.721934,-0.663872,-0.0831368,-0.353347,0.222603,-0.077543,0.497349,-0.231859,-0.285653,0.414866,0.55955,0.606998,0.447606,0.652339,0.505465,0.361556,0.795544,0.551093,-0.104797,0.184575,0.292552,-0.193286,0.64508,-1.22024,0.367718,-0.405443,0.486522,0.82174,1
0.266559,0.675473,-0.327428,-0.811399,-0.00216851,-0.275759,0.594924,-0.0642736,-0.0717144,-0.901939,0.817924,-1.12549,-0.394297,0.288104,0.0977899,0.252484,-0.492085,0.0708978,0.00472323,-0.255721,-0.849933,-0.0688026,0.171024,0.261347,0.3821,-0.273522,0.247844,0.249982,0.377014,-0.0516395,-0.393698,0.573334,0.438388,0.840131,1
0.0945028,-0.322854,-0.512663,-0.0270658,0.157439,0.263672,0.141376,0.716624,-0.19716,-0.0675233,0.220259,0.299527,-0.0256559,0.50599,1.14257,0.341655,0.0150808,0.556168,-0.272108,-0.205213,0.514505,0.24951,0.545437,0.164058,0.648247,-0.210107,0.946998,-0.724788,0.445611,-0.351321,0.461039,1.28419,0.515739,0.902659,1
