f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.392735,-0.456078,0.709616,0.0555287,0.378972,-0.143659,-0.16341,0.0570916,-0.0499796,0.793661,0.562148,0.737562,-0.888233,0.659081,0.08209,0.165693,0.115004,0.120349,-0.100996,0.0198126,0.309866,0.124401,0.410042,-0.681192,0.1144,0.458981,-0.347433,0.310808,-0.162247,-0.35902,-0.0463256,-0.184545,0.522299,0.837849,1
-0.338541,0.300096,-0.0179313,0.223001,-0.697485,-0.396627,-0.602465,1.00963,0.332634,0.0682096,0.276894,-0.96536,0.554463,-0.468787,-0.371944,0.0980561,-0.555111,0.179622,-0.813854,0.287563,0.163214,-0.0580847,-0.900343,0.031452,0.626382,-0.628815,0.18388,0.0826771,0.186156,0.54052,0.137821,-1.11662,0.454922,0.762947,1
0.341863,-0.317775,0.142898,-0.125129,0.554864,0.271144,0.0477495,-0.722047,-0.525392,0.351203,0.0414813,-0.203168,-0.236369,0.259928,-0.0213446,-0.538653,-0.873201,0.538127,-1.22684,0.00269294,0.508003,-0.0515581,-0.506358,-0.460451,-0.465733,-1.00727,-0.617079,0.839369,0.963936,0.389846,0.10799,0.284037,0.429142,0.808379,1
0.0240109,-0.475014,-0.69976,-0.0660744,-0.880657,-0.25294,-1.07868,0.401764,-1.62304,0.00479676,0.687874,0.466285,-0.37964,0.278327,0.500092,-0.228465,0.438785,0.178577,-0.17606,-0.0146933,0.585064,0.700845,0.123686,0.115179,-0.0767553,-0.417245,-0.533476,-0.372349,-0.521054,-0.0403178,0.167777,0.742015,0.454973,0.847887,1
-0.249996,-0.449641,0.29496,0.739542,0.027713,-0.476737,0.409398,0.0563835,0.496341,0.0547069,0.091501,-0.22241,0.446254,-0.755956,-0.280561,0.0988052,-0.888456,-0.57183,-0.0418131,-0.0292719,-0.0345766,0.203212,-0.376112,-0.415974,-0.26837,-0.111626,-0.75838,-0.464308,-0.261805,-0.323181,-0.221702,-0.602795,0.494769,0.817769,1
0.237802,0.141834,0.250521,0.10705,0.196425,7.95,0.25081,0.224356,0.230617,0.234423,0.184794,0.399748,0.228243,0.239437,0.163465,0.279756,0.315817,0.130301,0.334459,0.27165,0.218208,0.38842,0.126141,0.101055,0.19486,0.398322,0.112367,0.179143,0.147759,0.21307,0.171404,0.353033,0.52,0.82,1
0.315806,-0.299314,0.27021,0.45642,0.186858,0.126848,1.00507,0.22094,0.138956,-0.322325,-0.878747,0.257482,0.0933688,-0.219552,0.330069,0.0197783,-0.581373,1.93481,-0.739686,-0.0767945,-0.401452,-0.04552,-0.60871,-0.11238,-0.670223,-0.899503,-0.757489,0.759189,-1.17067,-0.208669,-1.05468,0.417129,0.5131,0.761272,1
0.445183,0.0118286,0.50894,-0.925974,1.00606,0.0209221,-1.12987,-0.905364,-0.680792,-1.40051,0.0474519,0.780752,0.442877,-0.554267,0.406057,0.277634,-0.0841793,0.455268,0.114083,0.835238,-0.691031,-0.811654,-0.401003,0.200523,0.453319,-1.03445,0.0450417,1.26109,-0.314804,-0.886792,-0.712673,-0.0316906,0.528489,0.859203,1
-0.655147,-0.0599574,-0.261108,-0.0840632,-0.427918,0.81164,-0.979492,0.425544,0.372882,-0.118995,-0.284044,0.946489,-0.286976,-0.85064,0.430424,0.455365,0.253937,-0.705898,0.453458,-0.274528,0.445315,-0.1403,-0.381622,0.11936,-0.38845,-0.486741,-0.266432,-0.402195,0.787094,0.0715839,0.0775981,-1.05847,0.44004,0.831138,1
0.0921367,1.21339,0.749417,0.414649,-0.455007,-0.202262,0.757472,0.28165,0.310487,0.156199,0.376779,-0.678144,-0.296597,-0.329905,0.246091,-0.161031,0.202252,0.770879,0.389818,0.409316,0.106426,0.332849,0.60906,0.633978,0.900385,-0.353789,0.0100766,0.348375,-0.334843,0.598988,0.322361,-0.134347,0.577598,0.903018,1
0.123132,0.578488,-0.575433,-0.481435,0.443505,-0.694432,-0.289272,-0.623563,-1.03701,-0.674022,0.373765,0.734566,-0.0221338,0.189891,-0.294749,0.425566,-0.767739,-1.11668,0.438369,0.291125,-0.432977,-0.582503,-0.724263,0.897592,-0.0944888,-0.128241,0.363932,0.121378,0.170523,1.23474,0.144007,0.0259359,0.426502,0.856053,1
0.598609,0.0952703,-0.989586,-1.26077,0.082874,-0.181215,-0.181313,0.468778,-0.142015,-0.158474,0.201212,-0.00969086,0.33039,-0.7233,0.0878617,-0.197623,-0.370568,0.140756,-0.0997141,-0.559078,0.820156,0.395072,0.303849,-0.90802,-0.248437,-0.916663,0.124725,-0.168568,0.660668,0.550505,-0.0205725,0.208937,0.470845,0.807919,1
0.655187,0.362131,0.0971938,0.404138,-0.068992,-0.167636,-0.36212,-0.79379,-0.397216,-0.259221,-0.0826101,-0.771454,-0.20654,0.520878,0.476125,-0.618517,-0.0625129,0.198185,0.447947,-0.266561,-0.252075,0.497659,-0.308388,-0.0964228,0.0365726,0.465093,0.51428,-0.102912,0.891116,-1.02642,0.248765,-0.185926,0.463033,0.776754,1
0.42944,0.928404,0.573418,0.628469,0.155208,0.132338,-0.230109,-0.0687716,-0.240068,0.135333,0.61369,-0.280768,-0.629144,0.508409,-0.274291,-0.828898,-0.35707,1.06617,0.0672517,0.0857534,-0.682784,-0.448427,-0.435081,-0.330885,-0.420638,-0.745053,-0.0866012,-0.80999,-0.0753115,0.127298,-0.469884,0.531714,0.48583,0.882628,1
0.595662,0.19389,0.00428704,0.233,-0.39215,-0.978136,0.133596,-0.292725,-0.65519,-0.371257,0.171797,0.679732,-0.115982,1.03863,0.41353,0.0270626,-0.265161,0.141961,0.330804,-0.38015,-0.00875123,-0.993997,0.0591965,-0.0234862,-0.161465,0.766431,0.466799,-0.614702,0.972385,-1.04608,0.819305,0.355982,0.518989,0.766868,1
-1.0345,0.632302,-0.0492057,-0.200036,0.480712,0.585019,-0.475298,0.504651,0.00848332,0.0494399,-0.062543,0.127663,0.548133,-0.0348203,-0.254287,-0.107278,0.320249,0.757872,-0.614315,0.949295,0.685067,0.605326,-0.225393,0.122615,0.712346,-0.178558,0.58093,0.797167,-0.562747,-0.208363,-0.419999,0.312934,0.552507,0.777473,1
0.785451,0.0852229,0.0410999,-1.0292,-0.161738,0.373652,0.696276,-0.793852,0.416625,0.190162,0.252125,0.163933,0.045546,-0.223055,-0.203521,0.725583,0.599767,-0.230563,0.185728,-0.556216,-0.033833,-0.0701603,0.215316,0.352702,-1.01364,-0.377289,0.0741743,-0.324069,-0.175174,0.0261933,-0.770929,0.66723,0.4949,0.808674,1
0.450806,0.386253,-0.149694,0.107518,-0.152513,0.605828,-0.0144763,0.609809,-0.0307655,-0.209311,0.744174,-0.244736,0.430714,0.989632,0.297406,-0.783074,-0.579515,0.565633,0.214067,0.737736,0.172897,0.684891,0.20976,0.328151,-0.00203126,-0.939512,0.293943,-0.985201,-1.14777,0.0831207,0.631454,-0.490424,0.522821,0.872965,1
0.578822,0.085835,-0.762484,-1.19103,0.551921,0.145353,0.058382,0.506923,0.287352,-0.100988,0.340776,0.28039,-0.313796,-0.27011,-0.440523,0.559918,0.0798014,0.276409,0.678323,0.289244,0.18353,-0.376061,0.136,-0.169568,0.400401,-0.41091,-0.718767,-0.0901101,0.814472,-0.529658,-0.0453885,0.683063,0.527857,0.849008,1
0.225217,0.104595,0.750316,-0.0829679,0.321483,0.175492,-0.0387426,-0.321212,-0.711723,-0.0219273,-0.479031,-0.825357,-0.617161,-0.712477,0.25902,-0.247809,-0.341134,-0.0339222,0.0513056,-0.257681,0.237751,-0.552864,0.0160731,0.319142,0.23695,-0.0851183,-0.861545,0.155666,-1.09311,0.519448,0.76004,0.0820651,0.575318,0.911463,1
0.937813,0.688944,-0.781113,-0.118184,0.499865,0.297435,0.0915512,-0.0622821,-0.206082,0.116551,-0.918416,0.555422,0.56946,-0.0556814,0.697804,-0.457701,0.288125,-0.234479,0.800411,-0.0151066,0.347307,0.507504,0.165165,-0.169067,0.0680781,0.300009,-0.274117,0.00754185,-0.383448,0.871704,0.393063,0.407587,0.570982,0.897087,1
-0.14406,-0.51765,0.317546,-0.186976,-0.0643245,0.280935,0.0985057,-0.600063,-1.0649,-0.269903,0.510501,0.677614,0.508049,-0.591584,0.199659,0.860428,-0.0407312,0.0832503,-0.0152188,-0.206805,-0.445063,-0.27786,-0.189298,0.305343,0.417993,0.358668,0.287144,-0.624886,0.216028,-0.10285,-0.00770935,-0.116242,0.573119,0.91602,1
0.421012,-0.584182,-0.0307484,-0.0366297,0.849138,0.17962,-0.00345792,0.554497,0.40052,0.754398,-0.707643,-0.0504142,0.726732,0.255305,-0.593473,-0.31792,-0.333441,-0.308253,-0.0755375,-0.34884,0.417778,0.296831,-0.991473,0.13426,0.462158,0.797049,-0.640902,-0.19469,0.159822,-0.380071,0.0205133,0.0735349,0.442628,0.910942,1
0.776005,-0.124003,0.382308,-0.476177,0.313954,-0.102683,-0.572612,0.943888,0.166704,0.309988,1.05549,-0.194138,-0.100426,0.400497,-0.202342,-0.101018,0.0769802,-0.493109,0.0155344,0.3871,-0.598348,-0.104346,-0.654914,-0.887253,0.142665,0.00507378,-0.224871,0.261241,-0.259296,-0.261083,-1.18122,0.199264,0.450003,0.920011,1
0.136822,0.12253,-0.30244,-0.189899,0.101705,-0.12611,0.610579,-0.469888,-0.454054,-0.360604,-0.0783028,0.397802,0.240068,0.363126,-0.186098,-0.30629,-0.176111,0.181799,-0.507121,0.355638,-0.259891,-0.608093,-0.329865,-0.584617,-0.775638,0.380758,-0.536651,0.32777,-0.179575,0.315207,-0.474862,0.249862,0.56732,0.818498,1
0.695753,0.216472,-0.00690949,-0.0329412,0.407989,-0.255055,0.334756,0.377366,0.27732,0.0618469,0.036871,-1.23959,0.076289,0.436134,0.454799,-0.226229,0.608734,-0.770813,0.098999,0.195346,0.578403,-0.486897,-0.629567,-0.355065,-0.831414,-0.487427,-0.310382,-0.2037,-0.0337234,-0.323786,0.120281,-0.267355,0.46338,0.811028,1
-0.0855173,-0.494538,-0.00860022,-0.00254902,0.0824239,-0.192792,0.119125,0.262976,-0.382262,-0.639265,0.830923,0.117631,0.293444,-0.559767,0.188301,-0.0706615,-0.685897,0.922546,0.0246372,0.131307,0.411743,-0.0804137,1.05271,-0.262531,-0.249314,-0.159462,0.620598,-0.268828,0.0590545,0.250166,-0.0170674,-0.244477,0.455627,0.777199,1
0.512686,-0.710257,-0.0858048,0.0282441,-0.414871,0.0516093,0.363826,0.361027,-0.328801,-0.932921,0.0528654,-0.866025,0.629741,0.111138,-0.145153,-0.785692,-0.133309,-0.519124,-0.612102,0.0643463,-0.655588,-0.00841396,-0.630146,-0.343903,0.694704,-0.455567,-0.163916,-0.425526,0.0922979,0.342229,0.0782827,0.00296072,0.545959,0.846476,1
0.308808,-0.0975325,0.812231,-0.487114,-0.134487,0.0918313,0.964085,0.0728519,0.144577,0.348862,-0.0777865,-0.000834483,0.208325,0.0374156,0.231658,0.448473,1.07779,0.902949,-0.283898,-1.29474,-0.229138,0.278409,0.193396,0.331792,-0.321478,-0.930517,-0.693433,0.387455,0.217689,0.516546,-0.0963201,0.00937468,0.57509,0.801803,1
-0.33987,-0.322859,0.0894197,0.433096,-0.0500308,-0.249566,-0.631233,-0.659527,0.065974,0.11482,-0.189558,-0.624398,-0.436249,0.866886,0.391504,-0.245372,-0.553879,0.417526,0.576763,-0.110814,0.421629,-0.671642,0.15319,-0.664855,0.0952192,1.07681,0.268773,0.534523,-0.0186588,0.31932,-0.268402,-0.207837,0.442637,0.921749,1
0.384496,-0.0998426,-0.197473,0.148343,-0.266411,-0.607964,-0.0548499,-0.124307,0.480282,-0.605547,0.605617,-0.499823,0.0548662,0.330063,-0.35881,-0.515629,0.117634,-0.0306608,0.48652,0.441483,-0.940122,-0.952746,-0.0580912,-0.891006,0.289075,0.611882,0.401202,0.417697,-1.12206,-1.01416,0.246376,0.132246,0.503018,0.885887,1
-0.18213,-0.362421,0.33005,0.931662,0.181095,-0.528748,-0.329931,-0.513241,0.0163088,-0.473504,0.12243,0.742234,-0.915899,-0.671774,0.228175,0.160151,0.826818,-0.164103,-0.0752847,0.336447,-0.684858,-0.284734,-0.0599503,0.878771,0.369356,-0.35793,-1.00698,0.350994,-0.0614615,-0.495464,-0.395891,0.662367,0.545326,0.932184,1
0.257909,-1.37462,0.573804,-0.0676766,-0.502428,0.380144,-0.015035,-0.375117,-0.226561,-0.0813545,-0.603018,0.542617,0.219371,0.156709,0.345878,-0.897947,-0.0584032,-0.369067,-0.906375,0.804873,-0.0650275,-0.148828,0.658594,0.154654,0.290723,-0.476627,-1.05705,0.148298,-0.580982,-0.408023,-0.00602082,-0.243439,0.543525,0.785544,1
0.810938,-0.26751,0.00820969,0.674662,-0.268738,0.157474,0.607691,-0.293184,-0.667266,0.191513,-0.302945,0.219735,0.415344,-0.721593,-0.45517,0.0210634,-0.489191,0.120116,-0.0435795,0.153337,-0.664237,-0.775653,0.392555,0.655883,-0.0125518,0.470029,0.0900834,-0.41372,-0.552327,0.569554,-0.519664,0.145501,0.485585,0.814783,1
-0.176483,-0.10673,0.60087,0.600333,-0.2788,-0.372099,0.73541,0.0897889,-0.141915,-0.0673749,-0.129379,-0.62468,0.269918,0.356042,-0.397782,0.411089,-0.870121,-0.0600742,0.380469,-0.113746,-0.0732902,0.249275,0.457729,0.288632,-0.169124,-0.307009,-0.462537,-0.0684089,-0.208505,-0.528815,0.726953,0.521727,0.501176,0.929335,1
-0.0915212,-0.0697864,-0.419318,0.715985,0.929402,0.086687,-0.187579,-0.401101,0.0392112,0.357633,-0.677508,0.309903,0.196753,-0.0988768,0.0606214,-0.449333,0.0060967,-0.180064,0.103967,0.56101,-0.227475,-0.953065,0.134277,0.574567,-0.055914,1.58954,0.0440508,0.220787,-0.014348,-0.666073,-0.264132,0.708119,0.5087,0.922231,1
1.01747,0.484004,0.157708,-0.178143,-0.635478,0.416965,-0.496905,1.15783,-0.936152,-0.0410195,0.181522,0.122391,0.0856158,1.27894,0.417531,0.301646,0.604073,0.464923,-0.623312,0.738831,0.623092,0.169001,-0.608511,-0.0874615,-0.830958,-0.380332,-0.140449,0.776298,-0.321427,-0.579501,0.6864,-0.576612,0.505644,0.816575,1
