f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.709164,0.270082,0.396863,-0.124109,0.277318,0.0782186,0.366025,-0.0348045,-0.710015,0.24327,-0.687595,-1.13402,1.01674,-0.486144,-0.116304,-0.290277,-0.439111,-0.0696025,-0.870505,-0.234498,0.0250611,-0.406103,-0.0449113,-0.462715,0.173273,0.293137,0.467281,0.495434,-0.0140048,0.49727,0.00807464,0.699959,0.579206,0.845105,1
-0.920369,-0.437005,0.110667,0.345127,0.393235,0.210683,0.169626,-0.448396,0.218317,-0.135583,0.456645,0.243291,-0.0719958,-0.943893,0.0282664,-0.29945,-0.0197112,0.391694,0.437555,-0.0371352,0.107993,-0.546145,-0.407183,-0.994051,-0.211226,-0.846195,-0.230993,0.349392,0.0349617,-0.186012,0.0419748,0.396669,0.517117,0.787371,1
0.564317,-0.0129264,-0.517885,-0.459711,-0.90217,0.446046,0.641885,0.593035,-0.127794,0.742661,-0.175761,0.65902,-0.333755,0.257016,-0.00931226,-0.442834,-0.551751,-0.284525,-0.769924,0.144304,0.124226,0.425617,0.069691,0.155562,-0.614237,-0.393466,0.0321072,-0.135398,0.729334,0.533533,-0.271373,-0.228022,0.499786,0.932664,1
0.645351,0.0346586,0.523582,-0.47969,0.313342,-0.566535,-0.271272,0.806448,0.631927,0.349292,0.620942,-0.873971,-0.0999347,-0.811264,0.0656904,0.533392,-0.0869582,-0.402682,-0.0294233,-0.503793,-0.13827,0.322568,0.166084,-0.0728481,0.306428,-0.500413,-0.0989867,0.823894,0.89411,-0.960382,0.269778,-0.161466,0.440365,0.798959,1
-0.0874847,0.407022,0.490238,1.36283,0.113665,-0.841639,-0.437562,0.10878,-0.641712,-0.989591,0.134969,0.107963,-0.110602,-1.29446,-0.667228,0.379096,-0.158548,-0.325491,0.516597,-0.748508,0.503027,-0.0716922,0.330386,-0.647837,0.0723219,0.846623,-0.0817612,-0.706827,-0.0556785,-0.53899,0.408303,0.489776,0.522216,0.85399,1
-0.261503,0.619112,-0.203213,-0.185634,0.611807,-0.716924,-0.534043,0.373803,0.42899,-1.07479,0.329576,0.0595634,0.891675,-0.234971,0.586392,-0.119413,0.732823,-0.640273,-0.526118,-0.0331774,0.0909637,-0.110977,-0.777503,0.146742,-0.847324,0.684704,0.334249,0.577407,-0.425204,0.140077,0.730936,0.0651219,0.567261,0.7949,1
0.475014,0.25766,-0.758881,-0.487699,0.825359,-0.0972468,-0.381021,-1.01123,-0.511057,0.344453,-0.0684173,1.30532,-0.817894,-0.0163629,-0.250628,0.242922,0.451668,-0.0260459,-0.0875933,0.102647,-0.0668644,0.16764,0.545846,0.968119,-0.74239,0.712022,0.785862,0.588452,-0.276219,0.15032,0.300098,-0.472649,0.496745,0.802344,1
0.323046,-0.17165,0.517688,-0.842427,0.575633,0.0811752,0.161883,0.0371708,0.609017,-0.444311,0.273541,-0.117783,-0.577399,0.63506,-0.705294,0.361867,0.1347,-0.85203,0.525717,-0.358571,-0.712228,-0.459046,0.324519,0.00203908,-0.541357,-0.152842,0.0368398,0.14289,-0.0555704,-0.191234,0.139395,0.0674472,0.459831,0.916672,1
0.148626,-0.388953,-0.13334,0.0299148,0.652576,-0.299306,-0.578454,0.694362,-0.27522,-0.224241,0.589992,0.72489,-0.280672,-0.166601,0.630873,-0.0729101,-0.105277,0.980527,-0.776573,-0.364456,-0.38487,-0.208247,-0.660782,-0.0786392,-0.27414,-0.0075748,-0.18028,0.258208,0.201981,0.984173,0.427723,-0.11736,0.425992,0.765049,1
0.125779,0.436411,1.00815,-0.272862,-0.12709,0.227882,0.306558,0.658712,0.413415,-0.19563,-0.399343,-0.701276,-0.237435,-0.340318,-0.0326763,0.102583,0.608089,-0.692776,1.03244,-0.535332,-0.430352,0.354134,0.0247895,0.339942,-0.359712,0.682009,-0.205195,0.0127934,-0.805951,-0.0923497,-1.05053,0.585762,0.518648,0.799407,1
0.523829,0.395597,-0.768751,-0.389518,0.277738,-0.693844,0.434128,-0.120573,0.0811757,0.524368,-0.662563,-0.0102041,0.509979,-0.391044,0.30354,0.0285884,0.497169,-0.504316,-0.224322,0.439755,-0.100884,0.850328,-0.331166,0.300144,-0.0245549,-0.103436,-0.184237,-0.0742696,-0.37915,0.825348,0.0182938,0.386755,0.523135,0.814963,1
0.326896,0.0919377,-0.345689,-0.535391,0.359552,-0.242887,0.570573,-0.999473,-0.741397,0.457085,0.35294,0.252676,0.0428084,0.224201,0.0499506,-0.601331,-0.095728,-0.280922,0.0759863,-0.581558,0.399245,0.204596,-0.71817,1.1393,-0.0265545,0.571832,-0.447054,-0.0146012,0.71909,0.692377,-0.406623,0.349137,0.547768,0.945524,1
0.263528,-0.39259,-0.0953088,0.488617,0.166905,0.57854,0.424759,0.259531,0.708879,0.31863,0.337398,-0.796664,0.116193,0.250606,0.387576,0.109421,-0.19112,0.103755,0.999443,0.451209,-0.33494,0.0384331,1.06266,-0.226494,0.49406,0.0680792,-0.210422,0.388401,0.576417,-0.0794342,-0.596137,0.2368,0.493522,0.911307,1
0.395485,0.0532639,-0.133567,0.0847886,-0.330629,-0.356362,-1.13859,0.385334,-0.400845,0.402284,-0.0691516,-0.484816,0.943717,1.01878,0.914629,-0.495591,-0.0242172,0.374347,-0.519487,0.21471,-0.336977,-0.571216,0.162435,0.778484,-0.115761,-0.558084,0.445514,-0.155529,-0.673022,0.274226,0.225239,0.613395,0.482982,0.819943,1
