f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
0.240952,-0.350727,-0.251712,0.679887,0.665729,0.542411,-0.0328028,-0.00871407,-1.2175,0.0109455,-0.500137,-0.00945417,-0.096873,0.69057,0.515739,0.366943,0.479836,1.03675,-1.05619,-0.713309,0.534561,-0.0268259,-0.654801,0.0496789,0.434458,0.396721,-0.636812,0.335976,0.203205,0.904335,-0.33387,0.280059,0.524911,0.938171,1
0.279855,1.60383,0.205638,-0.126375,-0.534928,-0.741181,0.222038,0.246563,-0.321451,-0.084667,-0.0202861,-0.139862,0.840739,0.363949,0.600285,0.491,-0.865286,0.899174,0.285503,-0.316194,-0.743616,0.081899,0.410318,-0.186039,0.603866,-0.62593,-0.865916,0.429501,-0.107878,0.166008,-0.280286,-0.167433,0.575001,0.799886,1
-0.642428,-0.431945,-0.237855,-0.633147,0.465084,0.770431,0.0391787,0.165032,-0.071822,-0.7415,-0.574998,-0.505254,-0.299184,-0.871916,-0.219438,-0.322232,-0.520716,0.300727,-0.294703,0.035648,-0.318577,0.281075,-0.568196,-0.359591,-0.14964,0.600512,-0.495318,0.293068,-0.35502,0.228561,-0.0473588,-0.519367,0.43161,0.855921,1
-0.0570225,1.1443,-0.472377,-0.966936,0.198208,-0.246264,0.167867,-0.110285,-0.0749882,-0.769504,-0.724736,-0.848861,0.882506,0.078677,0.771893,-0.223626,0.233089,0.503806,-0.0520871,0.3798,0.28457,-0.29875,0.76177,0.0996258,-0.0563473,-0.612909,-0.159903,-0.366028,0.919356,0.094111,0.238679,0.00181579,0.490783,0.76266,1
0.777311,0.704777,0.467375,0.449454,-0.25397,0.242475,-0.250085,0.116757,0.231079,-0.150822,-0.110919,0.719598,-0.866694,0.0897869,0.480392,0.355851,0.0789362,0.505851,-0.564149,-0.621117,-0.121183,0.0701945,-0.229562,0.423648,0.777337,-0.265677,-0.526952,-0.174054,0.0504342,0.809873,-0.113617,-0.391672,0.545879,0.806091,1
-0.299446,0.0200224,-0.49582,-0.511247,-0.240755,-0.159408,0.14179,0.0098448,0.552119,-0.673601,0.552048,0.668596,-0.21742,0.200926,-0.281985,0.657874,0.592086,0.24935,-0.311545,0.039983,1.0701,0.626733,-0.369821,0.446897,-0.452217,0.709658,-0.236165,0.466239,0.718562,0.484637,-0.565938,-0.276978,0.525356,0.817673,1
0.622622,-1.09321,0.112944,-0.294083,-0.225816,0.532126,0.49968,-0.182689,-0.652543,-2.47445e-05,-0.349055,-0.638801,-0.102214,-0.417621,0.360543,0.634048,-0.333305,0.0661816,-0.412859,0.111529,-0.0757321,-0.481252,0.879887,0.576342,-0.128184,0.680408,0.306545,0.106956,0.117536,-0.215071,-1.06887,-0.114076,0.490948,0.811691,1
0.548082,-0.744285,0.49178,-0.515645,-0.724091,-0.448478,0.210149,0.145077,0.196192,-0.0762463,-0.960609,0.376238,0.214368,0.347141,0.15713,-0.403407,1.27037,0.69874,0.20312,-0.0885639,-0.742907,0.432024,-0.0183229,-0.00890771,1.04587,0.834724,0.321687,-0.95492,0.854396,-0.331097,-0.276363,0.0174296,0.494284,0.847327,1
-0.826362,0.313936,0.0465838,0.328569,-0.0321507,-0.633005,0.994208,-0.0369929,-0.121691,0.0475862,-0.213298,0.0239604,-0.191327,-0.172429,-0.386535,0.171716,0.29561,0.267132,-0.874269,0.229674,-0.147468,0.0953186,-0.445856,-0.395757,0.531892,0.255419,-0.349163,-0.227883,-0.0644538,0.0170001,0.557342,0.362243,0.424923,0.783973,1
-0.307759,0.900255,0.365367,0.211068,-0.0125485,0.28509,0.058185,-0.294064,-0.911856,0.701044,-0.269139,-0.0353935,0.684998,-0.052932,-0.0892485,0.410128,0.34473,-0.375113,-0.31775,-0.140952,-0.0243479,-0.16246,0.218788,-0.770295,0.195361,0.487201,0.11125,-0.158949,0.876514,0.790989,0.142273,-0.0119199,0.454028,0.924939,1
0.854927,-0.275265,0.0854886,-0.226905,0.336534,1.04935,0.514537,-0.990496,-0.572089,0.658799,-0.517402,1.05234,0.039255,-1.06444,0.164834,-0.459234,-1.2497,0.408007,0.490071,0.276252,-0.494135,0.452724,-0.0263369,0.143717,0.238333,-0.771086,-0.837491,-0.44605,0.228526,-0.185887,0.256159,0.412034,0.578168,0.870237,1
0.337029,-0.283383,0.147784,0.245985,-0.417286,-0.728375,-1.28418,0.56214,0.483454,-0.344289,-0.441352,-0.360386,0.692652,0.177883,0.10752,1.36558,0.838278,-0.258106,-0.12379,0.218898,0.0503935,-0.213594,-0.0367209,0.970637,0.445227,0.229733,0.241221,-0.10083,0.31733,0.620283,-0.372526,-0.452557,0.48407,0.925054,1
-0.446446,1.03261,0.298779,0.663783,0.516596,-0.194966,1.12432,-0.368426,-0.763816,-0.280561,-0.0176879,-1.46522,0.449002,-0.0931259,-0.0530376,-0.446412,0.124106,-0.436671,0.349757,-0.232182,-0.4691,-0.355269,0.82468,0.31653,0.45029,-0.77491,0.246421,-0.505031,0.697494,-0.801337,-0.618531,-0.0341462,0.426681,0.924562,1
-0.0280556,-0.0126431,-0.408319,-0.402846,0.490725,0.0568682,0.552298,-1.45476,0.579982,-0.174638,0.0432116,0.991013,0.443714,0.300618,-0.321738,0.376016,0.442983,-0.0570389,0.0646224,-0.170143,-0.818265,-0.120863,-0.566664,-0.395361,-0.115682,0.126465,1.12263,0.460855,-0.708771,-0.314998,0.0572292,0.0528332,0.444848,0.895963,1
0.395567,0.170499,0.222536,0.159417,0.108132,7.95,0.382987,0.182262,0.10049,0.335146,0.159422,0.180255,0.262675,0.225808,0.161181,0.144118,0.352993,0.322368,0.245741,0.20142,0.339475,0.202513,0.266543,0.249698,0.13901,0.122606,0.281621,0.270646,0.360525,0.176893,0.107374,0.380159,0.52,0.82,1
0.899075,-0.562143,-0.292255,-0.338912,1.28671,-0.484071,0.117973,-0.473192,0.521544,-0.74773,0.0189141,-0.246831,-0.0136912,0.534892,-0.416871,0.32163,-0.203056,-0.724295,-0.0267905,0.185633,-0.261483,-1.46933,0.193059,-0.350485,-0.241988,-0.0277521,1.0867,0.277622,0.29137,0.112453,-0.105804,-0.205621,0.564764,0.848071,1
-0.964237,-0.0686202,0.2197,-0.307023,0.487513,0.699454,0.205881,-0.61819,0.812934,-0.666183,0.000171953,-0.579204,0.664383,0.122545,-0.266674,0.0600061,0.277535,-0.130951,0.83276,-0.040379,0.656681,-0.495374,-0.279982,0.104955,0.515107,-0.821974,-0.638176,0.638059,-0.00634701,-0.0930462,-0.0380352,0.301073,0.476277,0.931654,1
-0.68006,0.673132,0.233229,-0.360483,0.00591956,1.38845,0.511117,-0.92965,0.112977,-0.555518,0.777538,-0.721963,-0.00370494,-0.394947,-0.112382,0.924254,-0.580471,0.414288,-0.360585,0.12097,0.224091,0.30299,0.00418766,-0.186588,0.0528081,0.931207,0.175626,0.443193,-0.250735,0.168806,-0.30455,-0.57191,0.572235,0.839031,1
0.0886537,0.0183535,0.111722,0.404027,0.684525,-0.0125381,-0.744447,0.0746556,-1.00849,-0.462231,-0.593291,0.154045,-0.180194,-0.174034,0.562328,0.051265,0.279354,-0.16985,0.160803,-0.509594,-0.942793,-0.907328,0.860488,-0.300613,0.158838,-0.0590393,0.366154,0.231417,0.209145,0.649285,0.212112,0.0645297,0.569135,0.807519,1
