f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
0.242255,0.411352,-0.162059,0.219588,0.399718,0.643292,-0.162708,0.692036,0.0310488,0.479791,0.643983,-0.632724,0.000946955,-0.496394,-0.217662,0.227392,-0.786642,0.209214,-0.15197,0.673139,0.457075,0.0859693,-0.203692,-0.21579,-0.486154,-0.499119,0.0931872,0.422507,-0.479571,0.255544,-0.416779,-0.030045,0.522027,0.763381,1
0.624414,0.734922,-0.567534,-0.0616776,0.270107,-0.522121,-1.51438,0.193737,-0.462958,0.479968,-1.11481,-0.590945,0.141969,-0.667199,0.590672,0.407325,0.935481,-0.424875,-0.117824,-0.100904,-0.414287,0.163935,-0.120884,-1.0182,0.856659,-0.194294,0.0756209,0.62169,0.14334,0.301124,0.200658,0.807017,0.469102,0.796331,1
-0.20764,-0.640899,0.526492,-0.171544,0.342875,0.245709,0.361766,0.253814,-0.113356,0.129595,0.175936,0.334987,0.612184,-0.341662,0.316278,0.071009,-0.295141,-0.227108,-0.320173,0.00893128,0.795644,0.0923858,-0.529502,0.364443,-0.602078,-0.615676,-0.474331,0.0124607,0.544469,-0.394105,-0.5919,0.519763,0.466017,0.766832,1
0.206781,0.785457,0.637675,0.183759,-0.193731,-0.387939,-0.0540761,-0.0275257,0.49073,0.115483,-0.494734,-0.0202276,-0.889119,0.476728,-0.479551,0.742064,-0.130774,-0.474293,0.767084,0.44466,0.601897,0.0967296,0.445658,0.0299399,-0.0743678,0.0509265,-0.17835,0.152743,-0.0830265,0.312257,-0.202577,-0.209585,0.537899,0.762018,1
-0.120214,0.381246,-0.0206255,0.292521,-0.0694772,0.469943,0.598315,0.245439,0.684638,0.643842,1.23527,-0.470392,0.306932,-0.232378,0.310509,-0.224411,0.304651,-0.698491,0.580759,-0.541694,-0.198235,-0.0885058,0.274688,-0.0666227,-0.15347,-0.59217,-0.159801,-0.414351,-0.204252,-0.388945,-0.256848,0.930843,0.572871,0.797122,1
0.430624,-0.0601654,-0.853505,-0.190736,-0.179737,-0.513971,-0.0820353,-0.359205,-0.541964,-0.803823,-0.39671,-0.0427513,0.137613,0.0155118,-0.535653,-0.420713,0.325595,-0.758493,0.629473,0.318375,0.271326,0.0618539,-0.462792,-0.433266,-1.07785,0.591857,0.341949,-0.679172,-0.744223,-0.482843,0.732557,-0.174726,0.45825,0.837311,1
-0.229269,-1.36644,-0.149221,0.793226,-0.0407543,-0.16275,-0.210739,-0.312584,0.30568,-0.46665,-0.442164,-0.655959,-0.705169,0.0480001,1.23316,0.365742,-0.566163,-0.144973,-0.636707,0.0666552,-1.08597,0.449768,-0.155517,-0.322237,0.559843,-0.274399,-0.139038,-0.262457,-0.662683,0.58375,-0.145323,0.602476,0.498162,0.799209,1
-0.204748,-0.661677,0.628439,0.190709,-0.035394,0.0308488,-0.354392,-0.145641,0.969862,0.117962,-0.521754,-0.387263,-0.321661,-0.632503,0.299813,-0.0243559,-0.0686443,-0.508356,-0.20617,-0.254306,0.692148,0.603288,-0.910391,0.409028,-1.0058,0.314016,-0.463049,-0.290184,0.0592105,-0.154826,0.0677476,0.291235,0.42109,0.876003,1
0.13469,0.441715,0.511203,-0.157241,0.306507,-0.531038,0.288903,-0.466098,0.77722,0.506441,0.408725,-0.377855,-0.127874,0.760745,0.552295,-0.659306,-0.236666,-1.17138,-0.38696,-0.477148,0.544921,-0.362118,0.196442,-0.155838,-0.243794,-0.956906,-0.268003,0.0669653,-0.0308539,-0.36159,-0.503234,-0.0708312,0.546356,0.871884,1
-0.147853,0.341855,0.0128178,-0.0548294,-0.359184,-0.255121,0.0514404,-0.248145,-0.244962,0.896642,0.335262,-1.07795,-0.443229,-0.0651866,-0.643872,0.0682332,-0.845721,0.191232,-0.0644913,-0.034677,-0.210565,0.471578,0.333594,-0.353104,0.0780446,-0.431406,0.347355,0.367431,-0.66724,-0.42312,-0.32065,1.07011,0.452026,0.872683,1
