f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.103298,0.426467,0.059923,0.551045,-0.133881,-0.345924,-0.249761,0.38143,-0.722764,0.71667,0.652475,-0.325027,0.875746,-0.580649,0.583308,-0.155776,-0.11312,0.470379,-0.0340247,-0.179047,-0.0405551,0.326452,0.0470567,0.708286,-0.375633,0.625662,0.285664,0.221031,-0.0394463,-0.206386,0.210775,0.0671247,0.450842,0.907558,1
0.565372,-0.593969,-0.652839,0.734437,-0.142721,-0.26118,-0.456189,-0.506121,0.0960172,-0.597553,0.503586,0.76066,1.20722,-0.993107,0.212905,-0.0908179,-0.387145,0.00148058,0.545679,-1.17378,-0.190133,-0.589135,-0.594827,0.092834,0.0980588,0.335477,-0.94614,0.368212,0.326059,-0.00118701,0.45311,0.220232,0.487614,0.83542,1
0.388116,0.332681,0.320464,0.520342,0.201869,-0.655647,-0.118648,-0.258124,-0.252295,1.06755,-0.63083,0.14113,-0.344514,-0.0187918,-0.413831,0.377441,-0.26928,-0.198526,-0.508883,-0.836175,0.42043,-0.55552,0.222576,0.302093,-0.32177,0.217582,-0.0630279,0.0553733,0.42972,0.1528,-0.636948,-0.536734,0.572154,0.862148,1
-0.480507,-0.853021,-0.365474,-0.262868,0.0784385,0.248271,-0.408643,0.00717534,0.00538387,-0.870302,-0.0945635,0.569528,0.124067,-0.639157,-0.746387,0.160934,-0.0551493,-0.512987,-0.153532,0.0795122,-0.0448716,0.0717625,-0.204127,0.489064,0.0513477,-0.318952,-0.393757,0.609834,-0.0719818,0.00494326,-0.156274,-0.459943,0.550211,0.823809,1
-0.00665166,-0.0140276,-0.0579323,-0.0625085,-0.219748,0.416063,0.261973,-0.670177,0.343944,-0.167296,-1.29814,0.124943,-0.609071,-0.647792,-0.103193,-1.05316,0.215756,-0.380115,0.479381,-0.0511558,0.526729,-0.115888,0.0819262,-0.197229,-0.663473,-0.102273,-0.140144,0.685679,-0.359122,-0.14709,0.542092,-1.24347,0.459052,0.785385,1
0.308077,-0.595807,-0.261743,0.0729815,-0.256651,0.419177,-0.256317,-0.23692,-0.50065,-0.584347,1.8558,0.511723,1.18636,-0.278312,0.294875,0.184734,0.129989,0.572136,-0.451101,0.244323,0.508951,0.112351,-0.129886,-0.440874,-0.306025,0.161626,0.836253,0.537515,0.349672,-0.0437264,-0.432631,-0.0829694,0.461515,0.895112,1
-0.0235178,-0.0730265,-0.874783,0.0707496,-0.112877,-1.01454,-0.599514,-0.130537,0.133431,0.074777,-0.323834,0.673842,-0.0185612,0.542053,-0.325636,-0.269387,-0.253453,0.0297457,0.524017,-0.345784,0.639602,-0.820751,0.106085,-0.158165,0.143573,0.935173,0.13976,-0.509741,0.145347,-0.145669,-0.0761501,-0.962007,0.48798,0.817567,1
-0.415464,0.265322,0.361727,0.337627,0.981867,0.0233431,0.651775,-0.311633,-0.353187,0.0232996,-0.256202,-0.547583,-0.247392,0.782222,0.0320728,-0.603046,-0.218195,0.159999,-0.951483,0.091368,-0.997222,0.435443,0.602805,-0.591331,-0.417753,-0.411561,-0.202539,-0.00132079,0.0235271,-0.398578,0.653295,0.173599,0.467347,0.901818,1
0.687697,0.330379,-0.141135,0.509197,-0.368371,-0.196359,-0.17884,-1.01173,-0.20934,0.586106,0.276977,1.14792,0.109538,0.0121391,-0.137143,-0.489993,-0.0277253,-0.0645576,0.155765,-0.269935,0.540089,0.120283,0.082887,0.102626,1.04611,-0.00187928,-0.414306,0.222732,-0.343478,0.379008,-0.0296709,0.0625775,0.562198,0.798864,1
-0.0170719,0.171741,-0.552104,-0.464094,0.326673,0.460943,-0.0502224,0.0985324,0.155946,-0.420982,-0.0759794,0.407874,0.214705,-0.153517,-0.617606,0.0476884,1.43213,0.81795,-0.200804,-0.0721472,-0.0337904,-0.385884,-0.789085,0.860915,-0.274702,0.423605,-0.526553,-1.03662,0.342236,0.179701,-0.192115,0.423183,0.512188,0.800977,1
