f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
1.31947,-1.37238,0.443559,0.0190033,0.715359,-0.749817,0.461057,-0.249737,0.039867,0.575964,-0.0140601,0.0296963,0.655657,0.506899,-0.609502,-0.616622,0.312737,-0.668533,0.153346,0.0519426,-1.34582,0.49449,-0.140397,-0.0574561,-0.211738,0.293493,0.931139,0.196343,-0.469407,0.206685,-0.445838,0.815338,0.5624,0.910708,1
-0.756453,1.14712,-0.0942071,-0.892211,0.437084,0.0225559,-0.128547,0.132969,0.0853327,-0.429875,-1.08816,0.0692889,-0.0238112,0.127622,0.699483,0.0469834,-0.140523,0.378721,-0.576231,0.124033,0.699443,-0.0887193,-0.0720521,0.685369,0.092959,0.219301,-0.40342,-0.294322,-0.378368,0.419466,-0.539053,0.410332,0.550911,0.836384,1
0.0724052,-0.45815,-0.592098,-0.321815,0.145731,0.131487,-0.767079,-0.487169,-0.297776,0.57097,-0.015389,-0.153903,0.314095,-0.0569978,0.402643,-0.808854,0.586694,-0.581286,-0.427385,-0.187971,0.679011,-0.668093,-0.0475593,0.242058,0.552811,-0.0266537,-0.214637,-0.169559,1.32531,0.310681,0.551268,0.285561,0.4491,0.824729,1
-0.0106831,0.925026,-0.310107,-0.313684,-0.10459,-0.0437857,0.40248,0.347044,0.17463,-0.0934722,0.361309,-0.0626103,-0.135272,-0.813541,-0.071286,-0.0272558,-0.218589,0.231067,0.50221,0.0479959,0.355416,0.0704192,-0.0899967,0.298933,-0.111748,-0.522631,-0.302438,0.655046,-0.679507,-0.955655,0.422578,0.530208,0.50565,0.811842,1
-0.971215,0.336346,0.210385,0.417217,-0.209174,-0.22278,-0.206932,0.0142024,0.0296788,-0.710124,-0.515808,0.190244,0.653145,0.0120252,-0.419273,-0.198647,-0.183578,0.597896,-0.564409,0.910623,-0.732717,0.493059,0.186509,-0.326347,0.383047,0.509704,0.37482,0.0989368,-0.839904,0.288673,-0.323081,-1.0612,0.542469,0.795869,1
-0.341549,-0.550786,0.344642,1.08431,-0.393351,-0.11046,0.0258329,0.290279,0.173847,-0.301223,0.585114,-0.36468,0.562376,-0.0702841,-0.496304,0.235083,0.378,-0.165839,-0.0964385,0.345623,0.504311,0.286091,1.04799,-0.14313,0.553426,0.164655,0.233124,0.361537,-0.0374651,0.0146104,-1.22511,0.103489,0.530219,0.890652,1
0.378676,0.264365,-0.535235,-0.154827,-0.135346,0.263635,-0.366891,-1.58487,-0.02509,-0.18042,-0.440605,-0.122342,0.397603,-0.511967,0.0781427,0.530237,-0.218285,0.392073,-0.24945,0.216774,-0.598627,-0.0135841,0.263778,-0.0266917,-0.399247,0.438125,-0.0311604,-0.150778,-0.470861,0.38464,0.179275,-1.00128,0.431146,0.761238,1
-0.207281,0.197666,-0.676773,-0.762812,-0.0356693,-0.574878,-0.223564,0.0456308,0.189158,-0.0198967,0.375537,0.314569,-1.16515,0.307801,-0.128229,0.39636,-0.764036,0.406662,0.793129,0.070218,-1.00805,0.617439,-0.299604,-0.35524,0.0658433,0.725592,0.950167,-0.0906488,-0.60133,0.923674,-0.0207015,0.537146,0.4443,0.815328,1
-0.879865,0.537901,0.668721,0.403732,-0.777039,0.0035012,-0.0588114,-0.469164,-1.19292,-0.311098,0.911748,-1.00135,0.432361,0.473405,-0.304715,-0.08174,-0.440874,0.183359,0.0877712,-0.654103,-0.428561,-0.356178,0.21206,0.1926,0.733081,0.933485,-0.496994,0.510547,-0.175086,0.257795,0.01318,-0.0781376,0.440665,0.885305,1
0.232276,-0.13296,-0.773405,0.640728,-0.105066,0.161098,0.151837,-0.33023,0.246035,-0.666354,-0.0811754,-0.234635,0.0139667,0.380857,0.398808,0.261754,0.838136,-0.225019,0.363608,-0.690475,-0.49428,-0.623694,-0.0131675,-0.254305,0.152389,-0.620012,-0.61464,0.128075,0.466777,0.128305,-0.441851,1.13166,0.490086,0.793473,1
-0.298902,0.265197,-0.0865444,-0.430503,-0.262767,0.116242,-0.209827,-0.542618,-0.0461845,0.0928237,0.746532,-0.0302875,-0.286496,-0.310733,-1.02929,0.407656,-0.737266,-0.24638,-0.558988,-0.106302,0.443347,-0.148882,-0.943077,-0.99876,0.544356,0.0356302,-0.674087,0.380526,-0.345705,-0.375072,0.0708641,-0.069842,0.549455,0.825061,1
0.619203,-0.753919,-0.209276,0.515272,-0.323893,-0.156269,-0.352008,-0.0378826,0.417805,1.08023,0.301662,-0.321306,0.857907,0.194608,-0.51405,0.29317,0.884137,-0.0146506,0.203032,-0.639747,0.0885183,0.0777945,-0.781546,0.243096,-0.631157,-0.571515,-0.535595,-0.236109,-0.0121488,-0.494739,0.203463,-0.887443,0.446604,0.882013,1
0.00924748,-0.288036,0.0398448,-0.338418,-0.361814,0.479954,-0.328081,0.329898,-0.169829,0.0285883,-0.655101,1.11818,0.374301,-0.134932,-0.699655,0.361694,-0.0530259,0.817966,0.504436,-0.505677,0.524642,-0.425754,1.05227,-0.82726,0.203092,-0.148445,-0.56167,-0.315974,0.992546,0.13918,0.336996,-0.0609697,0.527356,0.859457,1
0.44014,0.179526,-0.383095,0.276531,0.899104,-0.0885395,0.448892,-0.449849,-0.295362,-0.396197,0.281521,-0.203909,-0.0525621,-0.740363,0.624599,0.342139,0.89059,0.366955,-0.653138,0.0572804,-0.00141154,-0.671627,-0.508281,-0.65355,0.213853,-0.223741,0.229103,-0.458727,-0.0934146,-0.349897,0.174533,0.345972,0.536625,0.817221,1
-0.508645,0.845301,-0.0271714,-0.222992,0.412654,-0.194533,-0.299827,0.216211,-0.0845402,-0.631347,0.0994065,0.13128,0.0527839,0.771707,-0.317255,-0.88842,0.169275,0.46039,0.671157,-0.104605,0.0404387,0.373528,0.145736,-0.262294,0.43436,-0.397277,-0.303623,-0.372315,-0.639428,0.54959,0.438724,0.521287,0.535365,0.766402,1
0.164149,0.015455,-0.110544,0.343313,0.0556259,-0.0605868,-0.030347,0.40286,0.22164,-0.0386951,0.581945,0.165648,0.625092,0.739098,0.568174,0.0415338,-0.205323,-0.478871,0.560724,-0.810862,0.353841,-0.132118,0.604616,-0.151648,0.329929,-0.208428,-0.960129,1.2672,0.0349558,-1.03909,-0.375667,0.381573,0.455515,0.883607,1
-0.557426,-0.0854573,0.318206,-0.2763,0.104169,0.234815,-0.558744,0.155364,0.0253961,0.428959,-0.153208,-0.00514589,-0.435447,0.842281,-0.49104,-0.625176,0.311562,0.445101,-0.51023,0.0916719,0.354155,-0.403472,-0.39478,-0.799159,0.0657358,-0.101182,0.80439,0.391713,0.0723828,0.445518,-0.0544905,-0.429985,0.527184,0.854877,1
0.56271,-0.229129,0.447309,0.171571,-0.516003,-0.582305,0.516572,-0.580347,-0.235224,-0.452874,0.36599,0.82113,0.0486896,0.580115,0.256883,-0.797995,-0.522138,-0.436128,-0.0696754,0.00627525,0.53453,-0.358737,-0.248572,-0.550645,0.245517,-0.312949,0.12917,0.339753,0.770099,0.156244,0.189812,0.209891,0.54992,0.793567,1
-0.0229494,0.0361252,-0.915369,-0.0892428,-0.278145,0.0483163,-0.291544,0.794787,0.414317,-0.111516,-1.40931,1.02473,-0.0339464,0.318069,-0.481311,-0.980742,-1.03453,-0.11053,0.963342,-0.0807482,-0.0813446,1.37227,-0.025903,0.657454,0.431563,0.126621,-0.0165549,-0.687254,0.315751,-0.243523,-1.04989,0.428973,0.497997,0.814635,1
-0.515435,-0.442184,0.119417,-0.0922554,0.731366,0.838047,-0.981323,-0.335372,-1.15117,0.817618,-0.382127,-1.11359,-0.356266,-0.186541,-0.242427,0.654786,-0.810138,-0.0848549,1.00666,-0.272807,-0.410143,0.2842,-0.444514,-0.687603,0.582483,-0.0927041,-0.625844,-1.06625,-0.385348,-0.0141334,-0.496595,-0.0121969,0.564999,0.795345,1
-0.926894,-0.034615,0.00809699,-0.449815,-0.213678,-0.137891,0.687898,0.883005,0.0920044,-0.523654,0.857411,-0.219618,0.2931,-0.477762,0.0266155,0.366294,-0.203637,0.208709,-1.0917,-0.110909,0.678089,0.133002,-0.343392,0.260287,0.217601,-0.742909,0.234202,0.580884,-0.059272,0.973611,0.80077,-0.198489,0.463977,0.850612,1
0.154159,-0.914942,0.26144,0.287787,0.478279,-0.3338,0.365979,-0.76669,-0.196317,0.179371,-0.458272,-0.116077,-0.580171,-0.429408,-0.13788,0.667542,0.137139,-0.162372,-0.0899753,-0.42375,-0.104364,-0.87451,-0.272337,0.269022,-0.536359,-0.355006,0.517103,-0.335208,0.276153,0.308127,0.744998,0.112941,0.502066,0.898225,1
