f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
0.301429,0.187691,0.241016,0.147845,0.251626,7.95,0.258533,0.169641,0.137087,0.248769,0.263325,0.239067,0.388493,0.226565,0.174691,0.137869,0.302675,0.334466,0.306925,0.151327,0.351776,0.139493,0.362972,0.152776,0.156863,0.253445,0.212485,0.336336,0.177079,0.143441,0.119527,0.130382,0.52,0.82,1
0.372288,1.00467,0.0655057,0.244726,-0.305182,0.0338112,0.155643,-0.808896,0.0190312,-0.215069,-0.61891,0.450216,-0.450789,-0.168376,-0.222383,-0.382917,0.597932,0.73079,0.0761941,-0.291013,0.518987,-0.164822,-0.301588,0.466602,0.529159,0.462728,-0.588633,-0.335034,-1.0417,0.602502,0.412366,0.759714,0.492574,0.905177,1
-0.646175,0.847452,-0.0461065,-0.180065,-0.193144,-0.403333,-0.872445,0.383183,0.111955,0.489096,0.0863023,-0.0872047,0.167271,-0.449492,0.134815,0.434543,0.741564,1.39851,0.2328,0.608545,-0.147525,-1.1603,0.270436,0.384018,-0.486325,0.91873,0.748968,-0.131382,-0.37675,-0.310603,-0.878487,0.267083,0.516045,0.872228,1
-0.266496,-0.776331,-0.18788,0.414484,-0.120841,-0.398966,-0.342222,0.570924,-1.18153,0.762764,-0.458003,-0.448449,0.273004,0.357511,-0.875956,0.07572,-0.318421,0.324289,-0.190339,0.256209,-0.377627,0.34615,0.305184,-0.0583069,-0.117696,0.700596,-0.564369,-0.670618,0.077759,0.210274,0.198619,-0.0221242,0.489945,0.945553,1
0.155382,0.190205,-0.21914,-0.0649232,-0.224436,-0.45665,-0.921287,-0.53805,-1.02727,-0.622805,-0.024696,1.15055,0.403772,0.267727,-0.0101879,-0.342304,-0.450941,-0.550726,-0.207074,0.700899,0.754793,-0.50612,0.071555,0.480208,-0.296317,-0.987142,1.26482,-0.46277,0.114234,-0.326691,0.131547,0.505908,0.425326,0.764391,1
0.278452,-0.999359,-1.07228,-0.450726,0.00787958,-0.0268597,0.0568199,-0.43577,-0.409337,-0.490887,-0.980469,0.010698,0.208026,0.204604,-0.372704,-0.52105,0.16459,0.680217,0.0730136,-0.311581,-0.985025,0.437953,0.456141,-0.867908,-0.117475,0.233,-0.115616,0.285666,0.35997,0.520568,-0.671651,-0.820737,0.508674,0.783078,1
-0.629387,-0.166974,-0.471816,-0.14649,0.0493471,-0.219852,0.267386,-0.481102,0.366087,-0.126386,0.13993,-0.127221,-0.523186,-0.589012,-0.104115,-0.327213,-0.219856,-0.556296,0.243012,-0.670311,-0.0420383,0.326885,0.252798,-0.746606,0.122178,0.359419,0.110139,0.989762,0.531274,-0.194252,-0.310486,0.614031,0.441496,0.912382,1
0.0839564,0.0689934,-0.447451,-0.516747,-0.415862,0.0318229,-0.254752,1.01068,0.223253,0.603454,-0.383802,0.0863585,-0.222663,0.892181,0.320396,0.499572,0.347846,0.163665,0.23479,0.716051,-0.0587609,-0.705953,0.293155,-0.429175,0.174559,-0.00843241,-0.726628,1.29714,-0.142922,-0.369548,0.0591186,0.0958905,0.497287,0.897071,1
0.0567337,-0.932657,0.0741039,0.238821,-0.400376,0.787673,0.217892,0.139359,0.478837,-0.68013,-0.0136921,-0.161436,0.602795,-0.0528332,-0.286854,0.0358736,-0.856123,-0.85695,-0.205574,-0.525548,0.433367,-0.142159,0.557543,-0.598087,-0.232355,-0.619206,0.0735605,-1.05769,-0.919588,0.675617,-0.0682397,0.5325,0.475739,0.852125,1
-0.0172846,0.0664145,0.158019,-0.523432,-0.522642,0.32414,0.24369,0.302186,-0.333876,-0.0739337,0.310624,-0.762218,-0.163502,0.00637624,0.376054,0.425687,0.460617,0.0827871,0.105576,0.44352,-0.691736,-0.204456,0.0643383,0.834292,-0.581808,0.706565,0.7385,0.680622,0.101446,0.697656,-0.208902,0.407805,0.572948,0.807033,1
0.426235,-0.782101,-1.3093,0.471024,0.119831,-0.542571,0.287013,-0.257238,0.0776273,-0.421001,0.709889,0.149761,-0.0619599,-0.525075,1.02361,0.368393,-0.125827,0.204841,0.204514,0.577437,0.218362,-0.291959,-0.617516,0.593451,-0.0579608,-0.242114,0.0500396,0.911494,-0.654654,0.55999,0.181599,-0.248019,0.437973,0.829372,1
0.260622,0.181545,0.257457,0.228238,0.160909,7.95,0.349854,0.110051,0.346206,0.157287,0.36344,0.28537,0.182758,0.293564,0.248445,0.391434,0.330047,0.139767,0.311478,0.364691,0.149928,0.382973,0.163163,0.31589,0.15153,0.282034,0.344821,0.233974,0.357147,0.151811,0.394636,0.122425,0.52,0.82,1
-0.0406276,-0.372428,1.04185,0.440977,1.28459,0.168785,-0.0894976,0.269133,0.132182,-0.151061,0.316652,0.593518,0.656949,0.270355,-0.239173,-0.310769,0.453205,0.203482,-0.274191,0.145778,0.344056,0.182609,-0.488035,0.890673,0.00427786,-0.125592,-0.512179,-0.806867,-0.497991,-0.0740789,0.121798,-0.235736,0.569714,0.777258,1
-0.19561,-0.0990393,0.0855416,0.0194377,-0.0202879,-0.122684,0.250241,-0.445338,-0.348865,-0.256889,-0.200058,0.6606,-1.08515,-0.593676,-0.446708,-0.0678108,0.379433,-0.409987,-0.476362,0.738627,-0.608245,0.125622,-0.434725,-0.480002,0.233573,-0.323619,-0.242205,0.454853,0.131994,-0.522608,0.354625,0.395095,0.481474,0.93959,1
0.730326,0.888724,-0.0907414,0.507876,0.973615,-0.13879,0.503201,0.9667,0.260641,0.136709,-0.172763,-0.847126,0.82253,-0.14722,-0.219929,1.04764,-0.646082,-0.329228,-0.556441,0.253376,0.210932,-0.137939,-0.599161,-0.114748,-0.837515,0.233343,-0.555327,-0.398778,-0.744613,-0.0106612,0.125689,-0.619024,0.520944,0.925427,1
0.102249,-0.0345638,-0.227361,0.484839,-0.248314,-0.0332405,0.247307,-0.543118,-0.357437,0.361123,1.23525,-1.06218,0.760603,0.419669,1.22626,-0.178185,0.287972,-0.546973,-0.8609,0.223588,0.335792,-0.597033,-0.451041,0.130057,0.385848,0.293616,-0.0495669,-0.363014,-0.3437,-0.364618,-0.208091,0.219145,0.545021,0.859922,1
-0.140264,0.2747,-0.149726,0.410818,-0.0833687,-0.601398,-0.644711,0.0648734,-0.295387,-0.535004,-0.0139916,-0.0812748,0.776466,-0.385032,-0.264813,0.0524501,-0.372991,0.14344,-0.119589,-0.193933,0.450871,-0.0950536,-0.545647,-0.33048,-0.666152,0.604605,0.117221,-0.769422,0.120047,-0.226315,0.109401,-0.357487,0.448187,0.895623,1
-0.120131,0.321575,0.152772,-0.649678,-0.253809,-0.205837,-0.235666,-0.163261,0.591663,0.320173,0.337416,0.676394,0.302607,0.629656,0.586915,0.446114,0.93623,0.273968,0.402019,-1.21126,0.487442,0.62577,-0.638101,-0.571841,0.0107483,-0.382146,-0.0581124,0.461293,-0.311222,0.320719,0.14631,0.930649,0.507372,0.777981,1
0.0469266,-0.881084,0.58,1.08965,0.605364,0.101634,-0.509986,-0.186538,-0.0139212,-0.0933421,-0.168934,-0.134534,-0.409075,-0.274548,0.415155,-0.283872,0.340506,-0.54479,0.0150919,0.114154,-0.501465,0.158496,0.893019,0.0862216,0.458769,0.330731,0.183211,1.63556,1.5779,0.110704,0.452012,-0.117885,0.443921,0.78458,1
-0.00178523,0.460171,-1.02224,0.142683,-0.222918,-0.0913436,-0.872154,0.0369072,0.218456,0.465968,-0.248925,-0.181218,0.0356735,-0.736895,0.853884,0.76722,0.665838,-0.164084,-1.1125,0.00278284,0.481169,-0.584144,0.314854,0.139974,0.078594,0.133834,0.597844,-0.290183,0.480421,0.0753581,0.0621521,-1.06312,0.455979,0.841082,1
-0.0309675,-0.379567,0.520329,0.388201,0.39958,-0.352926,-1.61093,-0.323941,-0.116543,-0.178791,-0.0141533,0.421113,0.627422,0.245337,0.0258779,0.0290296,0.672293,0.180737,-0.398183,0.324447,0.365181,-0.157312,0.38815,-0.390085,0.12296,0.0067408,0.468342,0.536339,0.269982,0.325223,-0.605079,-0.90825,0.45778,0.896139,1
