f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-1.14137,0.557873,-0.678606,-0.915461,-0.607228,-0.320455,0.780932,-0.00916879,0.735268,0.13537,-0.316014,1.17124,-0.673336,0.729938,0.531112,0.318664,-0.587978,0.33823,0.179027,0.365338,-0.631589,-0.333052,-0.0318403,0.315431,0.491622,0.431637,0.113824,-0.0945442,0.54721,-0.235351,0.111664,-0.257493,0.56826,0.852507,1
0.143567,-0.719953,-0.0607004,0.878259,-0.265893,0.559082,-0.132358,0.370014,0.204996,0.697874,0.687684,0.537759,0.259437,0.988611,0.428715,0.500227,0.116844,-0.268133,-0.270893,0.10759,0.025036,-0.133939,0.142924,0.574251,-0.35527,-0.400691,0.424608,0.526614,0.0366095,-0.101865,0.030644,0.0794804,0.48329,0.888492,1
0.481776,0.662247,0.396118,-0.165981,-0.253927,0.360903,0.555876,0.52676,-0.967031,-0.714196,-0.975594,0.152053,0.0150967,0.842681,0.0828181,-0.18187,-0.17904,0.263682,-0.328707,0.64262,0.72382,-0.154452,-0.533159,-0.419963,-0.480826,0.131858,-0.592865,-0.241558,-0.0929543,0.407365,-0.060693,-0.456638,0.558329,0.773561,1
0.015027,0.277259,0.547278,1.00515,0.304152,-0.0461918,-0.428381,-0.456909,-0.115239,0.110475,-0.294171,-0.568411,-0.508909,-0.415057,-0.29746,0.575164,-0.110043,-0.491154,-0.0366058,0.0517384,-0.123234,-0.460522,0.848186,-1.45202,-0.548718,-0.00579459,-1.13998,0.484979,0.183253,0.150688,0.452536,0.6065,0.538573,0.807439,1
-0.3178,0.832025,-1.16033,0.412478,0.208496,1.32285,0.258346,1.14574,-0.112075,1.60896,0.0934123,1.107,-1.12784,0.159332,-0.19118,0.275873,0.0336402,0.53313,-1.01224,0.592591,0.980967,0.465725,0.0673832,0.00780181,0.155296,0.339568,-0.109788,-0.588938,0.946452,-0.545955,0.0435134,-0.164072,0.554296,0.814322,1
0.860389,-0.0235383,0.727503,0.292674,-0.478432,-0.689167,1.09608,-0.498544,-0.0952113,0.240934,0.00849572,0.319534,-0.873179,0.0304449,0.146865,0.623979,0.143556,-0.442595,0.294359,-0.0766257,0.223141,-0.380702,1.07622,0.31188,0.627367,0.621661,-0.41816,0.207886,-0.906791,0.238717,-0.219862,0.847901,0.460517,0.87999,1
0.699295,0.581292,0.385939,0.28665,0.692541,-0.204305,-0.330713,-0.115435,-0.373165,0.0967893,0.292921,-0.169463,-0.241598,-0.0742126,0.120248,0.220882,0.0230564,0.385375,0.0594481,-0.777821,-0.818567,0.644521,0.546605,-0.145264,0.878306,-0.259094,-0.0819622,-0.124626,1.14288,0.358084,0.446852,-0.107543,0.5251,0.848121,1
-0.218141,-0.0526518,-1.04398,-0.171652,-0.388221,0.188142,0.382234,-0.544303,-0.183438,-0.429056,-0.267544,0.0899635,0.0018087,0.452136,-0.178523,0.827139,-0.135005,-0.668533,-0.298368,-0.050281,-0.705553,-0.117385,-0.409883,-0.951545,0.501248,1.31885,-0.551868,0.416923,-1.07558,0.441867,-0.408128,0.0670936,0.466803,0.809372,1
-0.123904,0.5833,-0.161821,-0.311047,-0.216401,0.200104,-0.119584,-0.936185,-0.137075,0.194246,-0.374628,-0.882254,-0.489006,-0.693004,0.0592706,-0.890644,-0.316854,0.676332,-0.122442,0.770528,0.393914,-0.0152381,-0.191301,0.195374,0.501294,-0.818258,0.659294,1.22068,0.322489,-0.619349,0.181732,0.567054,0.436606,0.874481,1
0.393993,-0.0580862,0.446998,-0.754914,-0.236275,-0.419236,-0.0515404,-0.369637,0.0662825,0.622879,0.13372,0.00572009,-0.0488184,-0.773529,0.0398102,0.178929,-0.0737827,0.0918035,0.440745,0.132339,-0.393682,0.177738,-0.233149,-0.667398,0.0451223,-0.307499,0.545313,0.23646,0.206278,-0.798733,1.0833,0.912033,0.464449,0.88554,1
-0.139864,-0.862452,0.74205,-0.90801,-0.24445,9.80541e-05,-0.0143957,1.0552,1.13291,-0.355019,-0.335788,0.484924,0.32461,-0.323391,0.741374,0.112127,0.0258859,0.126552,0.0239871,-0.147679,0.317115,0.782375,-0.235984,-0.633406,-0.791869,0.523903,0.319269,-0.606141,-0.522554,-0.546241,-0.0675279,-0.340585,0.456549,0.788564,1
0.88448,0.274181,-0.49134,-0.154398,0.204601,-0.14944,0.0161224,-0.120283,-0.542923,-0.114515,-0.157051,1.02261,-0.160282,-0.0234228,-0.455624,-0.516654,-0.0786406,0.249961,0.307066,0.366629,0.259988,-0.979375,0.611431,-0.132095,-0.531452,-0.205629,-0.17082,0.503745,-0.0563965,-0.414048,0.5361,-0.111333,0.453723,0.937089,1
0.222239,-0.0847604,0.771043,-0.290403,0.00574647,0.163601,0.493517,-0.499001,0.326031,-0.126473,0.708165,-0.849158,-0.135931,0.000884692,-0.633197,-0.166253,-0.357492,-0.418726,-0.376564,0.586195,0.836415,0.655289,-0.570602,-0.814898,-0.071122,0.115112,0.594754,-0.120389,0.0820859,-0.494588,-0.507848,-0.685748,0.541435,0.895724,1
-0.488467,0.484044,-0.549367,-0.497377,0.383775,0.0873473,0.785517,0.35182,0.727514,0.330738,-0.555623,-0.475989,0.108446,-0.63992,-0.669006,-0.0734248,-0.113507,-0.085393,-0.477035,0.588906,0.85319,-0.740394,0.290024,-0.294895,0.316033,-0.619496,0.690724,-0.500084,0.0491332,-0.242292,0.818448,0.00965845,0.457939,0.908026,1
0.14255,-0.671591,0.391687,0.324213,-0.549734,-0.0874748,0.078979,-0.26192,0.0293834,-0.220657,-0.61229,-0.428001,-0.00425417,0.539709,-0.195793,-0.0740922,-0.853849,-0.208787,-0.566468,-0.244205,0.083075,-0.246693,-0.0616369,1.21527,-0.399106,-0.457521,-0.629201,-0.486898,0.183646,-0.203235,0.34372,1.10791,0.562205,0.898001,1
0.0844093,-0.187246,0.0840942,0.18465,-0.276882,-0.00168925,0.853286,-0.664316,-0.0416642,-0.0810576,-0.328236,0.210328,0.708534,0.336978,-0.319329,0.0448267,1.65299,0.191078,-0.405365,-0.162668,0.0131254,-0.26717,-0.11144,-0.751506,0.541325,0.5455,0.405542,-0.182336,-1.18356,-0.522241,0.490248,-0.932905,0.556825,0.90884,1
-0.783388,0.524051,-0.832272,0.022141,0.212479,0.27268,-0.31025,-1.01935,-0.160522,0.460181,-0.170883,0.406816,-0.00114223,0.574807,-1.59983,0.191267,-0.309591,-0.262218,-0.296014,-0.32826,0.166521,0.672819,-0.343359,-1.10296,-0.0478714,0.188972,-0.113331,1.04963,0.340241,-0.253491,0.0273697,-0.147812,0.550933,0.858213,1
-0.268605,-0.591744,0.246572,-0.654628,-0.957253,0.000916289,0.660231,0.861975,0.5572,0.229746,0.768895,0.30051,0.203493,0.0832029,0.432259,1.06341,-0.799701,-1.23474,0.412692,-0.178308,0.124652,0.333265,-0.576325,0.137093,0.0549779,-0.454347,-0.359442,-0.449976,-0.873551,-0.0783096,0.285098,-0.354719,0.497312,0.86097,1
-0.281573,-0.450484,-0.0976667,0.0670252,0.597945,0.209434,-0.0593863,-0.800791,0.223298,-0.330489,-0.0473296,0.343796,0.0754534,-0.285592,0.178905,-0.0608786,-0.732417,0.428186,-0.089937,0.309556,1.31594,-0.419717,-0.61889,-0.328253,0.732954,-0.250037,0.0826168,-0.278407,-0.474743,-0.496972,0.0568323,0.232886,0.507013,0.815323,1
-0.175416,-0.274758,0.172805,0.341953,0.560913,-0.349416,0.125733,0.104983,0.114831,0.269718,-0.108256,-0.171108,0.0855714,-0.141869,-0.390201,0.596081,-0.304794,-0.869786,0.271016,-0.547055,0.0135894,0.282717,0.623325,-0.193511,0.384508,0.31316,0.694617,-0.0748725,-0.19225,-0.732589,0.397042,0.0598493,0.46626,0.777066,1
-0.371575,-0.259914,0.478204,-0.567066,0.0853577,0.526086,0.0959442,-0.59308,-0.131921,0.112051,-0.293657,0.403968,0.124059,-0.807656,0.575145,0.472253,-0.0306218,-0.896796,-0.239325,0.396048,-0.554784,0.124952,-0.290938,-0.374425,0.791442,0.486403,-0.938109,0.278742,-0.94118,0.0791511,-0.494036,1.04468,0.562048,0.834784,1
0.041301,0.344259,0.518901,0.922377,-0.542178,-0.930679,0.18617,-0.12919,0.18368,0.836047,0.320047,0.464141,0.152122,0.320317,0.507185,-0.142753,-0.291077,-0.312156,-0.543338,-0.430724,0.104076,0.940494,0.952282,0.46641,0.498565,0.0897996,-0.92259,0.488345,0.654758,0.62893,-0.286553,-0.384964,0.554549,0.771998,1
-0.144373,-0.531394,-0.163262,-0.0106481,0.103499,0.747313,0.0563776,-0.155858,0.293444,0.540275,0.193159,0.0544165,0.457207,-0.492874,-0.268622,-0.641962,0.306353,0.0903486,-0.131787,0.242566,-0.752783,-0.504739,0.0604559,1.03167,0.221188,0.198715,0.28763,1.1306,-0.440391,-0.0836313,-0.0078753,0.10413,0.501606,0.93536,1
0.298214,0.383276,0.315514,0.2914,0.347397,7.95,0.252757,0.397871,0.34377,0.394798,0.395933,0.316886,0.369771,0.293161,0.321701,0.155172,0.181685,0.227263,0.380633,0.169633,0.240102,0.396589,0.144944,0.28086,0.123808,0.195297,0.137411,0.393051,0.305165,0.247036,0.15183,0.195271,0.52,0.82,1
-0.166,-0.391564,-0.502222,1.08675,-0.44401,-0.418269,-0.338485,-0.75002,0.364376,-0.382712,-0.53138,-0.11815,0.531156,0.619179,-0.695933,0.598329,0.542832,-0.352195,0.571119,0.390458,-0.617977,0.17242,0.57166,-0.192437,-0.433564,0.312687,1.01651,1.01484,-0.121577,-0.230001,-0.4164,0.0728567,0.462509,0.81186,1
0.125906,0.349207,0.379835,0.544193,-0.249427,-0.746571,-0.978361,-0.24064,-0.773135,-0.424678,0.274276,0.403071,-0.0805922,0.181085,0.0348342,0.203075,0.252713,-0.250236,0.449666,0.261801,-0.123529,0.580665,0.201971,0.513069,-0.274363,0.532274,-0.6991,0.427631,-0.0504514,-0.256924,-0.412899,-0.247264,0.428828,0.898381,1
