f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.494175,-0.435925,0.0833031,-0.485204,-0.0553573,0.215501,0.325625,-0.0867571,-0.29732,-0.526776,0.205218,0.917681,-0.304522,0.0749792,0.0787883,-0.527887,-0.291392,0.494598,-0.80712,0.272861,-0.260605,-0.631033,-0.745447,0.555415,-0.112721,0.0497691,-0.0338715,1.20129,0.28026,-0.274666,0.00667257,0.37139,0.468182,0.815364,1
-0.211209,-0.0167038,-0.108857,-0.493875,-0.156603,0.0224488,-0.0820506,-0.068511,0.410779,0.780314,0.867825,-0.0977344,-0.141523,-0.0769698,-0.0302865,1.10317,0.623616,0.122781,-0.696447,-0.397692,-0.402648,0.481585,0.734177,0.295389,0.282888,0.123174,-0.306918,-0.47755,-0.54596,0.632509,-1.10834,-0.685955,0.433071,0.839241,1
-0.460751,0.483002,0.730052,-0.525696,-0.366713,-0.0614823,-0.452182,0.535501,0.225001,0.22736,0.0260015,-1.0827,0.839531,1.05037,1.27613,0.819506,-0.890329,0.906075,-1.06158,0.192321,-0.0870781,-0.39069,0.122878,0.393104,0.467909,-0.446814,0.40924,0.612592,-0.297096,-0.64399,0.180581,0.773272,0.530092,0.825792,1
-0.0223404,-0.210643,0.0175793,-0.472016,0.330215,0.0654674,-0.162584,0.506786,0.387016,0.105032,0.848797,0.118407,0.831164,0.0263074,-0.337488,0.613217,-0.133238,0.114803,0.451,-0.351275,-0.0865411,-0.749792,1.14201,0.180694,0.467793,0.352763,-0.943253,-0.20617,0.254136,0.274439,0.123965,-0.554771,0.446725,0.931078,1
-0.0626626,-0.272216,0.803418,0.168865,-0.00930477,0.494919,0.934111,-0.130918,-0.321603,-0.422203,0.751455,-0.357517,0.267509,0.218176,0.107139,-0.438092,0.877808,-0.213409,-0.8722,-0.308711,0.289239,0.0741044,-0.177443,-0.563094,0.526256,0.17997,-0.529669,-0.381382,-0.565998,-0.576967,-1.35213,0.391597,0.578645,0.826517,1
0.496754,-0.685066,-0.384363,-0.188866,-0.14154,0.327442,-0.36497,-0.406792,0.384049,-0.724505,0.230761,0.168342,-0.0622306,-0.326234,0.716461,0.107574,-0.18779,-1.29531,0.691562,0.0443658,-0.0195174,-0.0132781,-0.167901,0.111074,0.120257,-0.133765,-0.21297,-1.07613,-0.326571,0.0802367,0.0721922,0.0928192,0.432987,0.845636,1
-0.173226,-0.281633,-0.165013,-0.316418,0.132549,0.0986627,-0.797559,0.439355,0.463114,-0.397941,-0.523028,0.195405,-0.497009,-0.617862,0.197624,1.10713,0.535935,-0.88221,-0.256051,0.188787,0.534939,0.221864,0.262512,-0.391911,-0.0981854,-0.812939,0.0427303,-0.356035,0.283557,-0.502199,-0.470481,0.264606,0.507444,0.799389,1
0.440986,-0.00465681,-0.179996,0.968746,0.911906,-0.0540003,1.15297,0.519703,-0.385529,-1.17321,-0.243979,-0.635946,0.05746,-0.289523,0.250359,0.942319,0.1048,-0.275276,0.665676,0.264571,-0.465238,-0.0228976,-0.845843,-0.187709,0.339304,0.44573,-0.201329,0.724102,-0.133393,-0.704371,0.0785129,0.0806439,0.489029,0.786905,1
0.617108,0.471035,-0.0288535,0.70453,0.0261958,-0.679276,-0.44684,-0.590346,0.155639,-0.214858,0.619905,0.219828,0.819194,0.686052,0.308931,0.22161,-0.215299,-1.00748,-0.44105,0.369469,0.0806246,0.301503,0.00531061,0.137379,-0.0225785,-0.562673,0.352016,-0.696122,-0.580318,-0.832949,0.237901,-0.403106,0.443107,0.824194,1
0.749426,0.231673,-0.350844,0.410021,-0.591884,0.416646,-0.310063,0.584198,0.686667,0.345481,0.977486,0.0807078,0.546403,-0.458725,0.0777199,-0.200867,0.0942308,-0.340405,-0.0806884,-0.36327,0.799327,0.47318,-0.338906,0.579878,1.36516,-0.793435,-0.343937,-0.48484,0.0674927,-0.633279,-0.378959,-0.331545,0.529261,0.93751,1
