f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
0.488219,0.381473,-0.887597,0.799221,-0.779138,0.852779,-0.460639,-0.762865,0.327344,0.886689,0.557037,0.0314393,0.339982,0.011775,0.678634,0.00996552,0.236712,0.880451,-0.397758,0.507274,0.171628,-0.323867,-0.530638,0.916353,0.150564,0.489581,-0.0112396,-0.661266,-0.265641,0.945993,-0.533987,0.245485,0.44068,0.826524,1
0.297833,0.39602,0.538739,0.00737336,0.395794,0.11663,-0.316736,0.083288,0.0503974,-0.0254468,-0.163467,0.312277,-0.388558,-0.220354,-0.0642046,-0.252036,0.473125,-0.719738,1.10937,-0.280107,0.18498,0.484401,-0.13249,-0.221235,-0.274665,0.033513,0.150334,0.484096,-0.0347093,0.235626,0.891742,0.860006,0.571376,0.892252,1
-0.329837,-1.58705,-0.187774,0.205921,-0.295943,0.431143,0.817846,0.480299,0.109866,0.0714031,0.0581611,-0.743384,0.407849,0.896317,0.832068,-0.00768246,-0.0351405,0.202535,0.129827,-0.26404,-0.03624,0.242573,0.137859,0.073433,0.307479,0.881141,0.266504,0.543064,0.282082,0.383522,-0.0663108,-0.122875,0.524862,0.815783,1
0.861724,0.23203,0.227424,0.122177,-0.226202,-0.625726,0.793375,-0.371602,0.798946,-0.0528805,0.0168135,-0.244735,-1.4866,-0.394502,-0.143373,0.37429,0.0393393,0.0613342,0.514733,-0.166507,-0.389379,-0.187271,-0.440055,0.630324,0.160705,-0.343413,1.00184,0.616425,0.406758,0.71541,-0.437808,0.105279,0.554862,0.838965,1
-0.42043,0.437695,0.0319493,-0.170495,0.687511,0.147796,0.0143867,0.206284,0.106891,-0.184429,-0.437297,0.173059,-0.700008,0.179306,-0.143851,0.283824,-0.06517,-0.541783,0.0797708,-0.0619217,-0.337275,-0.742267,0.163853,-0.710182,-0.54837,0.265577,-0.177183,-0.466794,-0.709116,-0.961777,0.0981169,-0.98627,0.494594,0.819471,1
0.269576,0.0506082,0.0199856,0.171226,0.17614,-0.360678,0.111848,0.384271,-0.638193,-0.0106518,0.313021,0.475266,-0.247787,-0.264477,0.151104,-0.490294,-0.205844,0.328164,-0.609595,0.0178582,-0.0166686,0.853143,-0.272251,0.46255,0.650647,-0.364686,-0.66698,-0.295412,0.562511,-0.197666,-0.150386,0.0150334,0.498444,0.908379,1
0.453486,-0.458099,-0.247738,-0.062379,-0.411545,0.26275,-0.770043,0.127731,0.0235294,0.100903,0.391685,0.103548,0.179663,0.576479,1.06633,0.164986,0.718915,0.388228,0.246425,0.431829,0.368767,1.1848,0.262579,-0.177007,0.823163,-0.301163,0.116232,-0.527134,0.3964,-0.170952,0.1721,-0.252077,0.528098,0.866637,1
-0.41029,-0.178769,0.320385,0.0747155,0.170239,0.269543,0.102212,-0.306656,0.13625,0.16847,0.237225,-0.193718,-0.091815,0.0853603,0.0729484,-0.0665142,0.0432914,-0.111152,-0.306205,-0.391011,0.0965005,-0.264555,0.455212,-0.727931,0.464436,-0.203316,-0.525965,0.249321,-0.175321,-0.0374928,-0.165556,-0.144114,0.537986,0.787332,1
-0.66657,0.494005,-0.117765,-0.854697,-0.234225,0.39898,0.106687,0.0134822,-0.0664786,0.232848,-0.313367,-0.198825,0.725289,0.261385,-0.457882,0.505754,-0.280588,0.812896,-0.264357,0.0146364,0.621145,-0.12329,-0.303887,-0.0976325,0.932686,0.201531,0.00179614,-0.238498,0.0189075,0.520054,-0.990755,1.23154,0.542924,0.829613,1
0.0476098,0.505747,-0.0405382,-0.016967,0.344763,-0.823222,0.744003,0.178687,0.017005,1.10818,-0.8099,-0.694075,-0.283709,0.379136,-0.325511,-0.436547,0.768977,0.186283,0.00898707,0.416539,0.265859,0.389123,0.123338,-0.0478189,-0.149548,0.916593,0.257538,-0.122668,-0.113459,0.0257446,-0.371103,0.0936606,0.579405,0.872348,1
-0.391901,-0.649628,-0.325298,-0.275008,0.359944,0.591607,0.0164786,-0.158777,0.137287,-0.151114,-0.268292,0.247048,0.495384,0.138571,0.831187,0.805399,0.502486,0.0490354,0.896385,-1.09103,0.466615,0.461838,-0.271808,-0.384546,0.706093,-0.414735,0.549368,-0.151874,-0.424863,0.176933,1.00833,-0.0909973,0.521112,0.769997,1
0.00714351,-0.245476,0.164709,1.17572,0.142738,0.0447792,-0.117928,-0.186,-0.0178244,0.732888,0.2512,0.680033,0.636088,0.462885,0.0376411,0.265456,-0.149108,-0.145216,-0.0530183,-0.589949,0.00148042,-0.319678,-0.538938,0.44099,-0.268843,0.29592,0.552719,-0.268758,1.07545,0.975711,-0.688772,0.0606786,0.532462,0.868444,1
-0.707531,-0.212741,-0.760607,0.20811,0.0741321,-0.248344,0.3003,-0.278695,-0.23784,-0.333369,-0.383623,0.951063,0.0773311,0.373839,-0.245555,0.0217369,-1.4979,-0.441669,-0.446405,-0.988269,0.354341,-0.349859,-0.0567848,0.650168,0.583161,-0.185578,0.367502,0.416911,-0.631265,-0.904702,-0.545288,0.276094,0.528798,0.854833,1
-1.09353,0.233089,-0.75342,0.231487,-0.362054,0.264178,-0.593768,-0.0934313,-0.488221,0.189481,0.46582,0.833136,-0.266529,-0.175615,0.362324,0.0935106,-0.360903,0.273833,-0.578466,0.491313,-0.0166705,-0.659628,0.625125,0.610252,0.425904,0.388899,0.44826,0.907559,0.49971,0.624613,0.328501,-0.197057,0.554575,0.889517,1
0.00471967,-0.450264,-0.205867,-0.540538,-0.589954,-0.929048,0.454439,0.310067,-0.221319,-0.140623,0.256054,-0.0343273,0.852918,0.255584,-0.746149,0.0476274,0.138217,0.576162,0.289407,0.0806816,0.333623,0.392289,-0.447348,0.695145,0.162243,0.271999,0.244879,-0.561666,-0.664569,-0.294755,0.375687,-0.064674,0.560129,0.830773,1
0.0502283,0.118412,0.315842,0.187382,0.353936,0.66759,0.338822,-0.121389,0.2851,-0.324254,0.47042,0.069074,-0.277782,0.533852,0.344564,0.214299,-0.754819,-0.551233,0.581463,-0.0499375,-1.03594,-0.503044,0.035092,0.197937,0.509575,0.0361366,-0.287572,0.281238,-0.48801,1.02819,0.870681,0.245716,0.484465,0.817159,1
0.376495,-0.568501,0.565187,-0.253486,-0.489674,0.577725,-0.522085,-0.370537,0.213929,-1.12818,-0.0466672,-0.388679,0.581314,-0.0410447,-0.597435,-0.0445828,-0.31434,1.15733,-0.469981,-0.00402959,-0.173793,-0.0350656,-0.482007,-0.572906,-0.406982,-0.406814,1.4018,1.02568,0.245519,0.43653,-0.0741495,0.819136,0.487602,0.828419,1
0.149701,0.36768,-0.323566,-0.35795,-0.00702839,0.653357,0.00921433,0.429069,0.305876,-0.219074,-0.51846,-0.10531,0.415501,-0.251672,-0.202018,0.941986,-0.169743,-0.419245,0.565236,-0.845621,0.221017,0.676865,0.170988,0.669506,-0.362784,0.618477,-0.501805,1.05399,0.376666,0.697447,0.326651,1.1766,0.436982,0.847641,1
-0.296795,0.737785,-0.856117,-0.869432,0.0578063,-0.619749,0.588847,-0.106006,-0.580022,-0.0146128,-0.0446349,0.675578,0.214047,0.094439,-0.17526,0.0908218,-0.51016,-0.530238,0.963915,0.292609,-0.145585,-0.766483,-0.647241,0.886773,0.0743058,-1.04245,0.370221,-0.170186,0.621388,-0.0412931,-0.127579,0.0627665,0.453771,0.811181,1
-0.00257178,0.471682,-1.13667,-0.662305,0.546565,0.3738,-0.530781,0.598851,-0.172565,-0.348517,0.495843,0.341483,-0.412811,0.811712,0.029646,-0.239463,0.537396,0.944936,-0.135273,-0.240857,-0.0166261,0.116243,-0.721121,-1.74764,-0.125911,0.426975,-0.355525,-0.665189,0.402152,0.101926,-0.102621,0.0421581,0.44082,0.805117,1
-0.333835,-0.659825,-0.118783,0.037978,0.786121,-0.146491,0.725992,-0.068006,0.147189,-0.497127,1.17403,-0.452751,0.676922,-0.283958,-0.304658,-1.23381,-0.118249,-0.0872139,-0.743047,-0.353223,-0.422207,-1.08566,0.483203,0.000599161,-0.268385,-0.898318,0.526826,0.8032,-0.548115,0.178682,-0.503169,0.227818,0.515662,0.761684,1
-0.192083,-0.0366896,-0.371175,-0.413056,-0.951347,0.106816,-0.287387,-0.0570755,-0.101268,-0.701452,0.659392,0.193385,-0.0309634,-0.270391,-0.0102481,0.7414,0.448892,-0.992054,0.277437,-0.0326065,-0.371644,-0.0637853,-0.266332,0.241417,0.35782,0.629635,0.222855,-0.100426,0.471084,-0.0416058,-0.505855,-0.502074,0.454639,0.796484,1
0.556425,0.105645,-0.168541,-0.713096,0.533776,1.63651,-0.681201,-0.849503,0.308815,0.621237,0.419044,0.00709503,-0.384515,0.119546,-0.00944185,0.500651,-0.603282,0.159774,0.127936,0.256864,-0.620662,-0.0657105,0.736705,0.401568,-0.0351512,0.200099,0.335702,-0.0915519,-0.404526,0.70946,-0.360278,-0.615865,0.568342,0.772517,1
-1.16665,-0.62885,0.357027,-0.147654,-0.141508,-0.936343,-0.166201,0.698817,-0.489437,0.797961,0.435612,0.0259876,0.0646956,-0.115519,-0.0140725,0.267302,0.0412744,0.393623,0.426612,0.591643,-0.556994,-0.192279,-0.0824709,-0.616168,0.225905,-0.0671303,0.277979,0.3173,0.437326,0.585086,1.41903,0.802753,0.512032,0.910089,1
0.24022,-0.403805,-0.18313,-0.588032,0.266205,0.430718,-0.0845641,-0.519951,-0.605794,-0.13454,-0.0203711,-0.638568,0.300741,-0.227995,0.297478,0.316271,-0.45382,-1.05568,-0.122461,-0.805405,-0.76259,-1.30201,0.56383,1.25814,-0.468693,0.384919,-0.489978,-0.350775,-0.00724128,0.0283716,-0.44912,0.0778779,0.434051,0.817016,1
