f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,uncertainty,recon_loss,kernel_drop
-0.498973,-0.437268,-0.411136,-0.580532,-0.397284,-0.353709,0.714311,0.0406464,1.00166,0.172276,0.200683,-0.654137,0.075314,0.263418,0.0432172,0.3425,0.100483,0.780622,0.844576,-0.912114,0.201807,-0.173012,-0.0238036,0.217248,-0.344274,-0.452489,0.0794264,0.20308,0.474086,0.250701,-1.02934,0.629761,0.520871,0.884963,1
0.31693,0.0820038,0.178795,0.658898,-0.595679,-0.140811,-0.178834,0.470547,0.627905,-0.865649,-0.188762,-0.86388,0.715856,0.588728,-0.308101,-0.744729,-0.644948,-0.0132642,0.552796,0.249103,0.0712272,-0.452943,-0.492123,-1.08581,0.909628,0.0550387,-0.486889,0.253287,0.233273,-0.522803,-0.315296,0.501429,0.550446,0.821026,1
0.761213,-0.888881,-1.01616,0.367195,0.253108,-1.06326,-0.514563,-0.240825,0.386887,-0.727187,-0.275039,-0.32763,0.480458,-0.538944,0.390761,-0.282421,0.189879,0.00955466,1.01449,0.341078,-0.209083,0.320877,0.704202,-0.242182,0.0623423,0.154113,-0.60398,-0.473948,0.349163,-0.534684,0.90236,-0.326632,0.46292,0.790203,1
-0.0591183,0.696353,0.367081,0.0665001,0.39962,-0.137037,0.453602,0.28201,-0.408033,0.0392458,-0.990771,-0.289426,0.995211,0.786435,0.134341,-0.680535,-0.32062,0.206235,0.0823133,0.7337,-1.58201,0.53483,0.355393,0.536153,-0.103349,0.0702843,-0.0772767,0.530985,0.306139,0.189715,-0.243911,0.62944,0.523718,0.763361,1
-0.664118,-0.213008,0.439946,0.134712,0.524017,0.53911,0.424774,0.516613,0.651316,0.0705901,-0.103921,0.0266922,0.0483155,0.218635,1.16872,-0.0160899,-0.526876,-0.468281,-0.211799,-0.418428,0.66093,0.199491,-0.852558,0.559505,0.0634951,0.318902,0.146492,-0.364825,0.303713,0.16727,0.271805,0.0667889,0.577073,0.761334,1
-0.373684,0.544057,0.069955,-0.13774,-0.940994,-0.106237,-0.335171,0.649981,-0.29426,0.876478,0.173836,0.145522,-0.929372,0.0422844,-0.812351,0.750633,-0.342441,-0.148303,-1.20818,-0.0556707,-0.265781,-0.483141,-0.218375,-0.190088,0.127775,0.289875,0.143954,-0.491835,-0.214105,0.619635,-1.05419,0.165078,0.483667,0.79142,1
0.509947,-0.226176,-0.20334,0.611853,0.328146,0.603924,-0.913768,-0.616498,0.797575,0.220445,0.202794,0.374088,0.980865,0.452419,0.381877,0.461775,-0.303353,0.0043729,-1.0814,0.406802,0.792068,-0.017764,-0.362471,-0.727093,-0.5641,0.447773,-0.0238491,-0.022415,0.571556,-0.306023,-0.0252841,-0.364937,0.447268,0.907937,1
-0.232676,0.12161,0.604177,-0.0195245,-0.307688,0.135714,-0.200722,-0.55603,0.496654,0.399701,-0.324796,0.0302642,0.808125,-0.450564,0.65523,1.11233,-1.0595,-0.245404,-0.0435936,-0.478202,-0.192675,-0.44265,0.393021,0.286607,-0.413476,0.440252,-0.104502,0.708922,-0.51216,-0.72767,0.0430588,-0.45817,0.505615,0.850091,1
0.236359,0.590535,-0.721809,0.485291,0.289083,0.28691,0.158161,0.740881,0.580653,0.264336,-0.200414,-0.0436133,0.10918,-0.286642,0.464566,0.725167,0.56193,-0.693817,0.284499,-0.180117,-0.255142,0.271735,-0.157917,-0.324502,-0.7402,0.645815,0.157083,0.129501,0.392842,-0.610039,0.885016,-0.428968,0.468088,0.833778,1
-0.446362,-0.687881,-0.570132,0.143351,-0.618786,-0.123133,-0.641219,-0.710756,0.00163964,-0.822579,-0.344713,-0.098607,-0.367176,-0.176704,0.592424,-0.161724,0.657408,-0.426033,0.419863,0.271383,-0.80692,0.123596,0.569177,-0.346367,-0.900411,-0.397148,0.442122,-0.108619,-0.884346,0.250477,0.607972,0.798439,0.426771,0.876925,1
